Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2010
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Warren County,Georgia,13301,37.3,29.5,45.6
Washington County,Georgia,13303,34.3,27.4,41.7
Wayne County,Georgia,13305,33.2,27.2,39.7
Webster County,Georgia,13307,30.7,23.4,38.5
Wheeler County,Georgia,13309,31.3,25.2,38.4
White County,Georgia,13311,28.5,21.8,35.6
Whitfield County,Georgia,13313,28.2,23.3,33.4
Wilcox County,Georgia,13315,30.8,24.5,37.9
Wilkes County,Georgia,13317,32.6,25.2,40.8
Wilkinson County,Georgia,13319,31.7,24.4,39.3
Worth County,Georgia,13321,31.3,25,38.1
Hawaii County,Hawaii,15001,24.7,23.2,26.3
Honolulu County,Hawaii,15003,22,21,22.9
Kalawao County,Hawaii,15005,25.8,18.1,34.7
Kauai County,Hawaii,15007,21.9,19.7,24.2
Maui County,Hawaii,15009,23.6,22.2,25
Ada County,Idaho,16001,23.3,21.4,25.1
Adams County,Idaho,16003,26.8,21,33.5
Bannock County,Idaho,16005,29,26.2,32
Bear Lake County,Idaho,16007,26.6,21.3,32.5
Benewah County,Idaho,16009,26.3,21.2,31.9
Bingham County,Idaho,16011,33.5,30.2,37.2
Blaine County,Idaho,16013,18.1,14.7,22.2
Boise County,Idaho,16015,25,19.7,30.9
Bonner County,Idaho,16017,23.4,19.9,27.1
Bonneville County,Idaho,16019,28.1,25.5,31
Boundary County,Idaho,16021,25.2,20.1,31
Butte County,Idaho,16023,29.8,23,37.6
Camas County,Idaho,16025,25.1,18.5,32.7
Canyon County,Idaho,16027,29.8,27.3,32.4
Caribou County,Idaho,16029,24.3,19.2,29.6
Cassia County,Idaho,16031,30.6,25.9,35.3
Clark County,Idaho,16033,28.9,21.8,37.2
Clearwater County,Idaho,16035,31.7,26.6,37.1
Custer County,Idaho,16037,26.6,20.6,33
Elmore County,Idaho,16039,29.4,24.1,35
Franklin County,Idaho,16041,28.2,23.2,33.5
Fremont County,Idaho,16043,23.6,19,28.8
Gem County,Idaho,16045,29.8,24.4,35.7
Gooding County,Idaho,16047,31,25.4,36.8
Idaho County,Idaho,16049,27.7,24.1,31.5
Jefferson County,Idaho,16051,27.2,23.1,31.7
Jerome County,Idaho,16053,32.2,27.3,37.7
Kootenai County,Idaho,16055,24,21.7,26.7
Latah County,Idaho,16057,24.8,21.5,28.4
Lemhi County,Idaho,16059,21.2,16.5,26.3
Lewis County,Idaho,16061,29.3,23.4,36
Lincoln County,Idaho,16063,25.5,19.4,32.6
Madison County,Idaho,16065,26.9,22.8,31.5
Minidoka County,Idaho,16067,29.9,25,35.3
Nez Perce County,Idaho,16069,32.3,29.1,35.6
Oneida County,Idaho,16071,31.9,25,39.4
Owyhee County,Idaho,16073,30,24.1,36.4
Payette County,Idaho,16075,27.5,22.8,32.3
Power County,Idaho,16077,29.7,23.6,36.1
Shoshone County,Idaho,16079,30.4,25.1,36.2
Teton County,Idaho,16081,25.3,20,31.2
Twin Falls County,Idaho,16083,25.2,22.2,28.1
Valley County,Idaho,16085,25.4,19.9,31.5
Washington County,Idaho,16087,29,23.2,35.1
Adams County,Illinois,17001,29.9,23.9,36.5
Alexander County,Illinois,17003,32.4,25.3,40.7
Bond County,Illinois,17005,28.5,21.9,36
Boone County,Illinois,17007,30.1,23.5,36.9
Brown County,Illinois,17009,29.9,22.5,38
Bureau County,Illinois,17011,30.7,24.3,37.9
Calhoun County,Illinois,17013,29,21.9,37.5
Carroll County,Illinois,17015,30.1,22.9,37.9
Cass County,Illinois,17017,30,22.5,38
Champaign County,Illinois,17019,27.6,22.8,32.6
Christian County,Illinois,17021,31.9,25.2,39.5
Clark County,Illinois,17023,30.7,23.6,39.1
Clay County,Illinois,17025,29.2,22.2,36.8
Clinton County,Illinois,17027,27.4,21.9,34.2
Coles County,Illinois,17029,29.5,23.4,36.2
Cook County,Illinois,17031,26,24.8,27.2
Crawford County,Illinois,17033,32.3,25,40.7
Cumberland County,Illinois,17035,28.3,21.5,36
De Witt County,Illinois,17039,29.8,22.6,37.9
Dekalb County,Illinois,17037,30.1,24.4,36.2
Douglas County,Illinois,17041,29.8,23.2,37.1
Dupage County,Illinois,17043,24.4,21.6,27.2
Edgar County,Illinois,17045,32.3,25.2,40.1
Edwards County,Illinois,17047,26.7,19.8,34.8
Effingham County,Illinois,17049,26.5,20.8,32.9
Fayette County,Illinois,17051,31.9,25,39.7
Ford County,Illinois,17053,30.3,23.4,38.3
Franklin County,Illinois,17055,29.4,22.9,36.8
Fulton County,Illinois,17057,30.1,23.8,37.2
Gallatin County,Illinois,17059,29.5,22.1,38.7
Greene County,Illinois,17061,30,22.4,38.8
Grundy County,Illinois,17063,33.7,27,41
Hamilton County,Illinois,17065,28.8,21.6,37.4
Hancock County,Illinois,17067,27.6,20.7,35.4
Hardin County,Illinois,17069,30.6,23,39.2
Henderson County,Illinois,17071,30.5,23,39.5
Henry County,Illinois,17073,27.9,21.6,35.2
Iroquois County,Illinois,17075,32.1,24.8,40.1
Jackson County,Illinois,17077,28.1,22.2,34.7
Jasper County,Illinois,17079,29.5,22,37.9
Jefferson County,Illinois,17081,32.7,25.8,39.9
Jersey County,Illinois,17083,27.8,21.4,35
Jo Daviess County,Illinois,17085,26.2,20.1,34
Johnson County,Illinois,17087,28.6,21.5,36.3
Kane County,Illinois,17089,26.5,23,30.1
Kankakee County,Illinois,17091,32.4,27.1,38.4
Kendall County,Illinois,17093,27.8,22.2,33.9
Knox County,Illinois,17095,32.3,25.6,39.6
Lake County,Illinois,17097,24.6,21.5,27.9
Lasalle County,Illinois,17099,28.8,23.4,34.6
Lawrence County,Illinois,17101,30.8,23.4,38.8
Lee County,Illinois,17103,25.9,19.9,32.6
Livingston County,Illinois,17105,30.4,23.8,37.8
Logan County,Illinois,17107,32.3,25.2,40.3
Macon County,Illinois,17115,31.7,25.9,38
Macoupin County,Illinois,17117,29.4,23.3,35.7
Madison County,Illinois,17119,31.5,28.1,35.1
Marion County,Illinois,17121,32.3,26.3,38.8
Marshall County,Illinois,17123,29.3,22.1,37.3
Mason County,Illinois,17125,31.2,23.4,39.3
Massac County,Illinois,17127,33.5,25.7,41.8
Mcdonough County,Illinois,17109,29.7,22.9,37.3
Mchenry County,Illinois,17111,26,22.1,30.5
Mclean County,Illinois,17113,31.4,26,37.2
Menard County,Illinois,17129,28.1,20.7,36.2
Mercer County,Illinois,17131,31.8,24.3,39.9
Monroe County,Illinois,17133,28.5,22.5,35.3
Montgomery County,Illinois,17135,24.4,18.5,30.8
Morgan County,Illinois,17137,29.5,22.8,37
Moultrie County,Illinois,17139,29.4,22.3,37.7
Ogle County,Illinois,17141,27,20.7,34.1
Peoria County,Illinois,17143,26.7,22.1,31.7
Perry County,Illinois,17145,28.2,21.4,35.9
Piatt County,Illinois,17147,29.4,22.4,38
Pike County,Illinois,17149,28.7,21.8,36.8
Pope County,Illinois,17151,30.3,22.6,38.9
Pulaski County,Illinois,17153,32.8,25.2,41.5
Putnam County,Illinois,17155,27.9,20.5,36.9
Randolph County,Illinois,17157,30.9,24.3,37.9
Richland County,Illinois,17159,29.9,23.2,37.3
Rock Island County,Illinois,17161,26.9,22.2,31.9
Saline County,Illinois,17165,30.1,22.9,37.8
Sangamon County,Illinois,17167,30,25.5,34.8
Schuyler County,Illinois,17169,28.7,21.6,36.7
Scott County,Illinois,17171,28.7,21.6,37.2
Shelby County,Illinois,17173,29.4,23,36.6
St. Clair County,Illinois,17163,29.3,25.7,33
Stark County,Illinois,17175,31.5,23.6,40.5
Stephenson County,Illinois,17177,27.2,20.8,34.2
Tazewell County,Illinois,17179,26.4,21.2,32.1
Union County,Illinois,17181,30.6,23.2,38.9
Vermilion County,Illinois,17183,29.3,23.5,35.5
Wabash County,Illinois,17185,29.4,22.1,37.7
Warren County,Illinois,17187,30.1,22.5,37.8
Washington County,Illinois,17189,31.4,24.5,39.2
Wayne County,Illinois,17191,28.7,21.4,36.7
White County,Illinois,17193,30.2,23.2,38.4
Whiteside County,Illinois,17195,27.8,21.7,34.3
Will County,Illinois,17197,32.5,28.8,36
Williamson County,Illinois,17199,29.9,23.2,37
Winnebago County,Illinois,17201,28.9,24.7,33.3
Woodford County,Illinois,17203,29.8,23.2,36.9
Adams County,Indiana,18001,30.2,24.2,36.4
Allen County,Indiana,18003,31.8,29.4,34.4
Bartholomew County,Indiana,18005,31.8,26.6,37.3
Benton County,Indiana,18007,32.4,24.8,40.9
Blackford County,Indiana,18009,33.4,27.3,40
Boone County,Indiana,18011,27.1,22.2,32.8
Brown County,Indiana,18013,28.4,21.9,35.8
Carroll County,Indiana,18015,33.1,26.6,40
Cass County,Indiana,18017,34.2,28.4,40.2
Clark County,Indiana,18019,31.4,26.7,36.2
Clay County,Indiana,18021,37.3,31,43.8
Clinton County,Indiana,18023,29,23.1,35.1
Crawford County,Indiana,18025,37.6,31.1,44.3
Daviess County,Indiana,18027,31,24.8,37.5
Dearborn County,Indiana,18029,33.1,27.3,39.1
Decatur County,Indiana,18031,28,22.3,33.8
Dekalb County,Indiana,18033,28.5,23.2,34
Delaware County,Indiana,18035,33.2,29.1,37.6
Dubois County,Indiana,18037,33.7,28.1,40.1
Elkhart County,Indiana,18039,29.2,25.8,32.7
Fayette County,Indiana,18041,34.1,27.7,41.1
Floyd County,Indiana,18043,29,24,34.6
Fountain County,Indiana,18045,30.1,24.8,35.6
Franklin County,Indiana,18047,27.9,22.4,33.9
Fulton County,Indiana,18049,31.2,26.2,36.6
Gibson County,Indiana,18051,28.7,23.7,34.4
Grant County,Indiana,18053,31.1,26.3,36
Greene County,Indiana,18055,32.7,26.7,39.1
Hamilton County,Indiana,18057,21.7,18.8,24.9
Hancock County,Indiana,18059,28.2,23.2,33.6
Harrison County,Indiana,18061,30.4,24.4,37.2
Hendricks County,Indiana,18063,31.3,27.3,35.7
Henry County,Indiana,18065,29.3,24.1,35.2
Howard County,Indiana,18067,37.7,32.9,43
Huntington County,Indiana,18069,34.4,28.6,40.8
Jackson County,Indiana,18071,31.2,25.6,37.1
Jasper County,Indiana,18073,33.1,26.4,40.2
Jay County,Indiana,18075,34.4,28.6,40.6
Jefferson County,Indiana,18077,31.5,25.9,37.4
Jennings County,Indiana,18079,27.9,22,34.3
Johnson County,Indiana,18081,28.8,24.7,33.4
Knox County,Indiana,18083,32.9,27,39.1
Kosciusko County,Indiana,18085,30.5,25.9,35.5
Lagrange County,Indiana,18087,32.4,27.3,38.1
Lake County,Indiana,18089,35.7,33.3,37.8
Laporte County,Indiana,18091,31.3,27.1,35.6
Lawrence County,Indiana,18093,28.8,23.8,34.1
Madison County,Indiana,18095,37,32.6,41.5
Marion County,Indiana,18097,31.7,30,33.3
Marshall County,Indiana,18099,31,25.8,36.6
Martin County,Indiana,18101,28.5,22.5,35.3
Miami County,Indiana,18103,32.5,27,38.6
Monroe County,Indiana,18105,25.5,21.8,29.5
Montgomery County,Indiana,18107,31,25.4,36.8
Morgan County,Indiana,18109,32.4,26.8,38.5
Newton County,Indiana,18111,33.7,26.3,41.9
Noble County,Indiana,18113,33.5,28.3,39.5
Ohio County,Indiana,18115,30.1,22.7,38.5
Orange County,Indiana,18117,30.9,25.8,36.3
Owen County,Indiana,18119,36.1,29.3,43.3
Parke County,Indiana,18121,28.9,23.5,34.5
Perry County,Indiana,18123,31.7,26.6,37
Pike County,Indiana,18125,31,23.9,38.6
Porter County,Indiana,18127,28.9,24.7,33.2
Posey County,Indiana,18129,30.8,24.5,37.6
Pulaski County,Indiana,18131,34.1,28.1,40.3
Putnam County,Indiana,18133,32,25.8,38.7
Randolph County,Indiana,18135,34.7,29.7,40.1
Ripley County,Indiana,18137,31.4,26.8,36.1
Rush County,Indiana,18139,32.2,26.5,38.2
Scott County,Indiana,18143,28,22.1,34.9
Shelby County,Indiana,18145,33.2,27,39.9
Spencer County,Indiana,18147,29.8,24.9,35.1
St. Joseph County,Indiana,18141,28.3,25.6,31.1
Starke County,Indiana,18149,34.5,29.3,39.7
Steuben County,Indiana,18151,32.2,26.2,38.8
Sullivan County,Indiana,18153,31.2,24.8,38.1
Switzerland County,Indiana,18155,27.5,21.4,33.6
Tippecanoe County,Indiana,18157,27.3,23.6,31.3
Tipton County,Indiana,18159,31.6,24.7,39.3
Union County,Indiana,18161,32.7,26.1,39.8
Vanderburgh County,Indiana,18163,32.2,28.6,35.9
Vermillion County,Indiana,18165,27.7,21.5,34.4
Vigo County,Indiana,18167,31.8,27.3,36.3
Wabash County,Indiana,18169,36.7,30.5,43.3
Warren County,Indiana,18171,27.9,22,34.7
Warrick County,Indiana,18173,31.7,26.7,36.9
Washington County,Indiana,18175,30.1,23.4,37
Wayne County,Indiana,18177,27.8,23.3,32.6
Wells County,Indiana,18179,28,22.6,34.4
White County,Indiana,18181,34.3,28.8,39.8
Whitley County,Indiana,18183,33,27.3,39.4
Adair County,Iowa,19001,31.7,24.5,39.9
Adams County,Iowa,19003,33.6,26.1,41.8
Allamakee County,Iowa,19005,27.5,21.7,34.3
Appanoose County,Iowa,19007,29.7,23.4,36.8
Audubon County,Iowa,19009,34.2,27,41.9
Benton County,Iowa,19011,29.3,23.2,36
Black Hawk County,Iowa,19013,28.4,25.3,31.3
Boone County,Iowa,19015,31.6,25.9,37.9
Bremer County,Iowa,19017,28.1,22.6,33.7
Buchanan County,Iowa,19019,29.6,23.6,36.2
Buena Vista County,Iowa,19021,27.2,22,32.6
Butler County,Iowa,19023,26.7,21,32.9
Calhoun County,Iowa,19025,30.1,23.2,37.5
Carroll County,Iowa,19027,31.5,25.2,37.8
Cass County,Iowa,19029,35.3,28.6,42.1
Cedar County,Iowa,19031,35.2,28.6,42.1
Cerro Gordo County,Iowa,19033,29,24.4,34.2
Cherokee County,Iowa,19035,27.3,21,34.4
Chickasaw County,Iowa,19037,30.3,23.9,37.2
Clarke County,Iowa,19039,31,24.1,39
Clay County,Iowa,19041,29.4,23.2,36.2
Clayton County,Iowa,19043,30.4,24,37
Clinton County,Iowa,19045,29.6,24.2,35.4
Crawford County,Iowa,19047,28.4,23,34.3
Dallas County,Iowa,19049,29.2,24.9,33.8
Davis County,Iowa,19051,31.7,24.2,39.5
Decatur County,Iowa,19053,30.9,23.8,38.5
Delaware County,Iowa,19055,34,27.4,41.2
Des Moines County,Iowa,19057,32.1,27.4,37
Dickinson County,Iowa,19059,27.9,21.7,35
Dubuque County,Iowa,19061,27,22.7,31.5
Emmet County,Iowa,19063,32,25.5,39.3
Fayette County,Iowa,19065,34.8,28.5,41.3
Floyd County,Iowa,19067,30.8,24.6,37.4
Franklin County,Iowa,19069,30.7,23.8,38.1
Fremont County,Iowa,19071,32.9,25.9,40.7
Greene County,Iowa,19073,29.1,22.4,36.9
Grundy County,Iowa,19075,31.3,24.8,38.3
Guthrie County,Iowa,19077,32.5,26.3,39.6
Hamilton County,Iowa,19079,31.5,25.4,38.4
Hancock County,Iowa,19081,25.5,19.8,31.8
Hardin County,Iowa,19083,33.8,27.3,40.8
Harrison County,Iowa,19085,31.3,25.3,38.2
Henry County,Iowa,19087,30.6,24.9,36.9
Howard County,Iowa,19089,29.6,23,37.1
Humboldt County,Iowa,19091,33.5,26.1,41.2
Ida County,Iowa,19093,30.7,23.8,38.7
Iowa County,Iowa,19095,28.8,22.9,35.5
Jackson County,Iowa,19097,30.3,24,36.9
Jasper County,Iowa,19099,35,29.5,40.8
Jefferson County,Iowa,19101,29.5,23.3,36.4
Johnson County,Iowa,19103,24.2,21.2,27.2
Jones County,Iowa,19105,28.1,22.2,34.6
Keokuk County,Iowa,19107,33.2,26.2,41.2
Kossuth County,Iowa,19109,30.9,24.5,37.9
Lee County,Iowa,19111,35,29.5,40.8
Linn County,Iowa,19113,27.8,25.4,30.2
Louisa County,Iowa,19115,32.3,25.7,39.3
Lucas County,Iowa,19117,31.9,24.6,39.7
Lyon County,Iowa,19119,29.7,23,36.8
Madison County,Iowa,19121,30.4,23.8,37.4
Mahaska County,Iowa,19123,27,21.5,33.2
Marion County,Iowa,19125,29.5,24.2,35
Marshall County,Iowa,19127,31.6,26.6,37.2
Mills County,Iowa,19129,27.6,21.9,33.9
Mitchell County,Iowa,19131,27.1,21.4,34.2
Monona County,Iowa,19133,27.1,20.7,34.5
Monroe County,Iowa,19135,33.7,26.2,41.7
Montgomery County,Iowa,19137,32,25.4,39.1
Muscatine County,Iowa,19139,33.8,28.7,39.2
Obrien County,Iowa,19141,30.3,24.1,37.1
Osceola County,Iowa,19143,29.6,22.5,37.6
Page County,Iowa,19145,31.9,25.2,38.7
Palo Alto County,Iowa,19147,28.1,21.6,35.5
Plymouth County,Iowa,19149,33.1,26.7,40
Pocahontas County,Iowa,19151,29.8,22.9,37.4
Polk County,Iowa,19153,28,26.2,29.9
Pottawattamie County,Iowa,19155,33.4,29.5,37.3
Poweshiek County,Iowa,19157,29.2,23.3,35.9
Ringgold County,Iowa,19159,29.9,22.7,37.7
Sac County,Iowa,19161,28.9,22.2,36.2
Scott County,Iowa,19163,28.1,25.3,30.9
Shelby County,Iowa,19165,31.7,25.5,38.4
Sioux County,Iowa,19167,27.3,22.8,32.4
Story County,Iowa,19169,25.4,22,29.1
Tama County,Iowa,19171,28.6,23.2,34.6
Taylor County,Iowa,19173,31.1,24,39.3
Union County,Iowa,19175,32.9,26.4,40.2
Van Buren County,Iowa,19177,29.9,23.1,37.6
Wapello County,Iowa,19179,30.2,24.9,35.8
Warren County,Iowa,19181,30.5,25.2,36.3
Washington County,Iowa,19183,30.1,24.1,36.6
Wayne County,Iowa,19185,31.3,24,38.9
Webster County,Iowa,19187,28.2,23.6,33.1
Winnebago County,Iowa,19189,28.3,22,35
Winneshiek County,Iowa,19191,25.6,20.5,31.3
Woodbury County,Iowa,19193,30.9,27.4,34.6
Worth County,Iowa,19195,29.2,22.5,36.9
Wright County,Iowa,19197,29.2,23,36
Allen County,Kansas,20001,34.1,29,39.4
Anderson County,Kansas,20003,31.9,26.3,38
Atchison County,Kansas,20005,32.2,27.8,36.9
Barber County,Kansas,20007,35.2,28.4,42.2
Barton County,Kansas,20009,34.6,30.1,39.2
Bourbon County,Kansas,20011,38.3,32.8,44
Brown County,Kansas,20013,34.4,29.4,39.8
Butler County,Kansas,20015,32.9,30,36
Chase County,Kansas,20017,32.7,26.4,39.5
Chautauqua County,Kansas,20019,31.1,24.7,38.4
Cherokee County,Kansas,20021,37.5,32.6,42.8
Cheyenne County,Kansas,20023,33,25.8,41
Clark County,Kansas,20025,32.3,25.6,39.6
Clay County,Kansas,20027,32.1,26.9,37.8
Cloud County,Kansas,20029,33,27.5,38.9
Coffey County,Kansas,20031,35,29.4,41.2
Comanche County,Kansas,20033,30.9,23.8,38.4
Cowley County,Kansas,20035,34.4,30.6,38.6
Crawford County,Kansas,20037,35.8,32,39.9
Decatur County,Kansas,20039,32.9,25.8,40.9
Dickinson County,Kansas,20041,34,29.2,39
Doniphan County,Kansas,20043,34.8,28.5,41.6
Douglas County,Kansas,20045,25.2,23,27.4
Edwards County,Kansas,20047,35.2,27.6,42.9
Elk County,Kansas,20049,34.2,26.9,41.8
Ellis County,Kansas,20051,29.4,25.2,33.7
Ellsworth County,Kansas,20053,34,28,40.1
Finney County,Kansas,20055,32.8,28.3,37.3
Ford County,Kansas,20057,34.2,29.5,39.1
Franklin County,Kansas,20059,33.1,29,37.3
Geary County,Kansas,20061,30,26,33.7
Gove County,Kansas,20063,29.8,23,37.5
Graham County,Kansas,20065,32.2,25.1,39.5
Grant County,Kansas,20067,33.1,26.9,40.1
Gray County,Kansas,20069,28.9,23.1,35.6
Greeley County,Kansas,20071,30.6,23.2,39.5
Greenwood County,Kansas,20073,34.1,28.5,40.2
Hamilton County,Kansas,20075,34.1,26.1,42.4
Harper County,Kansas,20077,28.9,23.6,35
Harvey County,Kansas,20079,32.7,28.9,36.7
Haskell County,Kansas,20081,32.8,26.3,40
Hodgeman County,Kansas,20083,30.2,23,38.4
Jackson County,Kansas,20085,35.7,31.2,40.7
Jefferson County,Kansas,20087,33.9,29.5,38.6
Jewell County,Kansas,20089,34.6,27.5,42
Johnson County,Kansas,20091,22.8,21.8,23.9
Kearny County,Kansas,20093,32.5,25.7,39.8
Kingman County,Kansas,20095,30.8,24.9,37
Kiowa County,Kansas,20097,29.5,22.9,36.8
Labette County,Kansas,20099,34,29.6,38.9
Lane County,Kansas,20101,36.9,29,45.5
Leavenworth County,Kansas,20103,31.1,28.1,34.1
Lincoln County,Kansas,20105,29,22.9,36
Linn County,Kansas,20107,33.9,28.3,39.4
Logan County,Kansas,20109,32.4,25.3,40
Lyon County,Kansas,20111,32.2,28.3,36.4
Marion County,Kansas,20115,31.2,26.4,36.5
Marshall County,Kansas,20117,33.2,28,39.1
Mcpherson County,Kansas,20113,30.4,26.7,34.5
Meade County,Kansas,20119,31.4,24.8,38.3
Miami County,Kansas,20121,30.2,26.3,34
Mitchell County,Kansas,20123,29,23.4,35.3
Montgomery County,Kansas,20125,34.1,30,38.4
Morris County,Kansas,20127,33.5,27.4,39.9
Morton County,Kansas,20129,33.7,26.5,41.3
Nemaha County,Kansas,20131,29.3,24.7,34.6
Neosho County,Kansas,20133,34.5,29.6,39.7
Ness County,Kansas,20135,29,22.6,36.3
Norton County,Kansas,20137,34.1,27.9,41.1
Osage County,Kansas,20139,36.1,31.6,40.7
Osborne County,Kansas,20141,34.2,27.3,41.4
Ottawa County,Kansas,20143,32.7,26.7,39.3
Pawnee County,Kansas,20145,34.9,28.6,41.4
Phillips County,Kansas,20147,31.4,25.2,38
Pottawatomie County,Kansas,20149,31.6,27.7,35.9
Pratt County,Kansas,20151,31.4,25.8,37.2
Rawlins County,Kansas,20153,36,28.4,44
Reno County,Kansas,20155,32.4,29.4,35.6
Republic County,Kansas,20157,29.9,23.9,36.8
Rice County,Kansas,20159,36.1,30.2,42.2
Riley County,Kansas,20161,26.6,23.7,29.8
Rooks County,Kansas,20163,30.7,24.4,37.5
Rush County,Kansas,20165,28,21.4,35
Russell County,Kansas,20167,32,25.6,38.8
Saline County,Kansas,20169,31.9,28.5,35.7
Scott County,Kansas,20171,29.7,23.3,37
Sedgwick County,Kansas,20173,29.6,28.5,30.8
Seward County,Kansas,20175,34.1,28.7,39.7
Shawnee County,Kansas,20177,32.5,30.7,34.5
Sheridan County,Kansas,20179,31.3,24.3,39.1
Sherman County,Kansas,20181,32.7,26.1,39.3
Smith County,Kansas,20183,31.2,24.8,38.5
Stafford County,Kansas,20185,34.5,27.7,41.6
Stanton County,Kansas,20187,30.8,23.4,39.2
Stevens County,Kansas,20189,33.7,27.4,40.6
Sumner County,Kansas,20191,36.5,32.4,41.3
Thomas County,Kansas,20193,29.4,23.5,35.6
Trego County,Kansas,20195,33.7,26.6,40.9
Wabaunsee County,Kansas,20197,34,28.2,40.3
Wallace County,Kansas,20199,31.6,23.7,39.9
Washington County,Kansas,20201,34.9,28.9,41.3
Wichita County,Kansas,20203,34,27.1,41.4
Wilson County,Kansas,20205,34.3,28.2,40.2
Woodson County,Kansas,20207,29.3,22.8,36.4
Wyandotte County,Kansas,20209,39,36.9,41.3
Adair County,Kentucky,21001,34,28.1,40
Allen County,Kentucky,21003,33.8,27.2,40.8
Anderson County,Kentucky,21005,33.6,26.7,41
Ballard County,Kentucky,21007,34.4,27.9,41.8
Barren County,Kentucky,21009,31.4,26.6,36.4
Bath County,Kentucky,21011,34.2,28.8,39.8
Bell County,Kentucky,21013,32,26.4,37.9
Boone County,Kentucky,21015,29.2,25.3,33.7
Bourbon County,Kentucky,21017,33.1,25.9,40.8
Boyd County,Kentucky,21019,33.9,30,38.2
Boyle County,Kentucky,21021,30.6,24.3,37.6
Bracken County,Kentucky,21023,33.3,28.3,38.8
Breathitt County,Kentucky,21025,40,33.9,46
Breckinridge County,Kentucky,21027,33.6,27.5,39.8
Bullitt County,Kentucky,21029,33.9,28.2,40.2
Butler County,Kentucky,21031,34.8,27.5,42.6
Caldwell County,Kentucky,21033,32.8,26.6,39.5
Calloway County,Kentucky,21035,28.7,24.1,33.7
Campbell County,Kentucky,21037,30.2,26.1,34.6
Carlisle County,Kentucky,21039,30.5,23.6,38.2
Carroll County,Kentucky,21041,33.4,26.1,41.5
Carter County,Kentucky,21043,32,27.5,36.7
Casey County,Kentucky,21045,35.6,29.3,42.3
Christian County,Kentucky,21047,31.9,27.6,36.7
Clark County,Kentucky,21049,31.6,24.9,38.6
Clay County,Kentucky,21051,31.3,25.5,37.2
Clinton County,Kentucky,21053,32.3,25.9,39.1
Crittenden County,Kentucky,21055,32.3,25.5,40.1
Cumberland County,Kentucky,21057,34.6,26.9,42.6
Daviess County,Kentucky,21059,30,26.3,33.9
Edmonson County,Kentucky,21061,35.7,29,43.3
Elliott County,Kentucky,21063,36,29.8,42.9
Estill County,Kentucky,21065,32.2,24.9,40.3
Fayette County,Kentucky,21067,28.7,25.6,31.8
Fleming County,Kentucky,21069,35.7,31.1,40.3
Floyd County,Kentucky,21071,38.6,34.3,42.8
Franklin County,Kentucky,21073,31.7,26.3,37.8
Fulton County,Kentucky,21075,36,29,43.5
Gallatin County,Kentucky,21077,31.1,23.8,39.1
Garrard County,Kentucky,21079,37.4,29.6,46.3
Grant County,Kentucky,21081,34.6,28,41.5
Graves County,Kentucky,21083,31.6,26.8,36.6
Grayson County,Kentucky,21085,35.5,29.6,41.9
Green County,Kentucky,21087,30.1,24.5,37.1
Greenup County,Kentucky,21089,36.8,32.4,41.6
Hancock County,Kentucky,21091,35.8,28.3,43.4
Hardin County,Kentucky,21093,29.8,26.1,33.6
Harlan County,Kentucky,21095,34.2,28.8,39.7
Harrison County,Kentucky,21097,29.2,22.3,36.8
Hart County,Kentucky,21099,33.3,27.7,39.8
Henderson County,Kentucky,21101,32.6,28.3,37.4
Henry County,Kentucky,21103,35.1,27.5,43.3
Hickman County,Kentucky,21105,33.4,26.2,41.5
Hopkins County,Kentucky,21107,34.2,29.3,39.3
Jackson County,Kentucky,21109,37.4,30.6,44.7
Jefferson County,Kentucky,21111,33,31.1,34.9
Jessamine County,Kentucky,21113,32.2,26.3,38.7
Johnson County,Kentucky,21115,40.3,34.9,46
Kenton County,Kentucky,21117,31.1,27.2,35.2
Knott County,Kentucky,21119,36.1,30.8,41.7
Knox County,Kentucky,21121,33.2,27.8,38.8
Larue County,Kentucky,21123,30.8,24.9,37.5
Laurel County,Kentucky,21125,32.2,27.9,36.8
Lawrence County,Kentucky,21127,36.9,31.1,43
Lee County,Kentucky,21129,31,24.5,37.8
Leslie County,Kentucky,21131,36.2,30.6,42.1
Letcher County,Kentucky,21133,35.8,31.1,40.7
Lewis County,Kentucky,21135,36.2,31.8,40.9
Lincoln County,Kentucky,21137,37.3,30.5,44.7
Livingston County,Kentucky,21139,32.6,25.7,40.4
Logan County,Kentucky,21141,32.9,27.4,38.5
Lyon County,Kentucky,21143,31.5,24.7,39.3
Madison County,Kentucky,21151,29.4,24.1,34.9
Magoffin County,Kentucky,21153,33.8,27.6,40.8
Marion County,Kentucky,21155,33.7,28.1,40.1
Marshall County,Kentucky,21157,34.9,29.4,40.5
Martin County,Kentucky,21159,38.1,31.6,44.7
Mason County,Kentucky,21161,31.8,27.5,36
Mccracken County,Kentucky,21145,30,26,34.1
Mccreary County,Kentucky,21147,32.1,26.3,38.2
Mclean County,Kentucky,21149,32.6,25.7,40.1
Meade County,Kentucky,21163,35.8,30.1,41.5
Menifee County,Kentucky,21165,35.9,30.2,41.6
Mercer County,Kentucky,21167,33.1,26,40.4
Metcalfe County,Kentucky,21169,34.5,27.9,42.1
Monroe County,Kentucky,21171,36,29.5,43.2
Montgomery County,Kentucky,21173,32.8,28.1,38
Morgan County,Kentucky,21175,36.3,31.5,41
