Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2008
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Wayne County,Georgia,13305,32.6,26.5,39.1
Webster County,Georgia,13307,31.9,24.6,40.2
Wheeler County,Georgia,13309,33,26.4,40.4
White County,Georgia,13311,28.2,21.6,35.1
Whitfield County,Georgia,13313,29.6,24.5,34.7
Wilcox County,Georgia,13315,34.8,27.8,42.2
Wilkes County,Georgia,13317,30.6,23.7,38.1
Wilkinson County,Georgia,13319,32.7,26,40.7
Worth County,Georgia,13321,31.3,25,39.1
Hawaii County,Hawaii,15001,22.9,21.5,24.4
Honolulu County,Hawaii,15003,21.7,20.7,22.6
Kalawao County,Hawaii,15005,25.8,18.6,33.9
Kauai County,Hawaii,15007,20.9,18.9,22.8
Maui County,Hawaii,15009,23.5,22.1,24.8
Ada County,Idaho,16001,22.3,20.5,24.2
Adams County,Idaho,16003,29.5,22.8,36.7
Bannock County,Idaho,16005,29.8,26.9,32.7
Bear Lake County,Idaho,16007,23.8,18.2,29.9
Benewah County,Idaho,16009,27.2,21.8,33
Bingham County,Idaho,16011,29.7,26.1,33.1
Blaine County,Idaho,16013,16.1,12.9,19.6
Boise County,Idaho,16015,28.4,22,35.6
Bonner County,Idaho,16017,22.2,18.8,25.8
Bonneville County,Idaho,16019,25.9,23.1,28.5
Boundary County,Idaho,16021,25.7,19.9,32
Butte County,Idaho,16023,27,20.7,34.1
Camas County,Idaho,16025,25.6,19.8,32.3
Canyon County,Idaho,16027,29.8,27.5,32.5
Caribou County,Idaho,16029,24.5,18.8,31.1
Cassia County,Idaho,16031,29.8,25.1,35
Clark County,Idaho,16033,27,20,35.2
Clearwater County,Idaho,16035,27.4,22.3,32.8
Custer County,Idaho,16037,25.4,19.4,32.1
Elmore County,Idaho,16039,29.4,24,35.4
Franklin County,Idaho,16041,28.9,23.1,35.2
Fremont County,Idaho,16043,22.6,17.5,28.7
Gem County,Idaho,16045,29.7,24.6,35.2
Gooding County,Idaho,16047,27.3,22.1,32.8
Idaho County,Idaho,16049,29.5,25.8,33.5
Jefferson County,Idaho,16051,27.7,23.5,32.3
Jerome County,Idaho,16053,28,22.9,33.2
Kootenai County,Idaho,16055,25.3,22.7,28.1
Latah County,Idaho,16057,24.5,21.4,28
Lemhi County,Idaho,16059,26.6,20.9,33
Lewis County,Idaho,16061,27.9,21.6,34.4
Lincoln County,Idaho,16063,29,22.5,36.4
Madison County,Idaho,16065,25.4,21.3,29.9
Minidoka County,Idaho,16067,30.6,25.7,35.9
Nez Perce County,Idaho,16069,30.6,27.4,34
Oneida County,Idaho,16071,26.8,20.4,34
Owyhee County,Idaho,16073,26.8,20.7,33.8
Payette County,Idaho,16075,27.8,23,33
Power County,Idaho,16077,27.1,20.7,33.9
Shoshone County,Idaho,16079,29.5,24.4,34.7
Teton County,Idaho,16081,21.6,16.6,28.2
Twin Falls County,Idaho,16083,26.3,23.1,29.7
Valley County,Idaho,16085,27,20.8,34.2
Washington County,Idaho,16087,25.8,19.9,31.9
Adams County,Illinois,17001,26.3,20.8,32
Alexander County,Illinois,17003,29.3,22.3,37.1
Bond County,Illinois,17005,30.3,23.4,38
Boone County,Illinois,17007,28,21.4,34.9
Brown County,Illinois,17009,29.4,22.5,37.3
Bureau County,Illinois,17011,27.6,21.3,34.2
Calhoun County,Illinois,17013,27.5,20.7,34.8
Carroll County,Illinois,17015,27.5,20.8,34.8
Cass County,Illinois,17017,29.8,23,37.8
Champaign County,Illinois,17019,26.8,22.3,31.5
Christian County,Illinois,17021,27.8,21.9,34.6
Clark County,Illinois,17023,29,22,36.9
Clay County,Illinois,17025,29.1,22.3,36.8
Clinton County,Illinois,17027,29.1,22.8,35.6
Coles County,Illinois,17029,27.6,21.7,34.1
Cook County,Illinois,17031,25.2,23.9,26.5
Crawford County,Illinois,17033,28.5,21.9,36.5
Cumberland County,Illinois,17035,29.2,21.5,38.3
De Witt County,Illinois,17039,26.8,20,34.1
Dekalb County,Illinois,17037,27.2,22.1,32.5
Douglas County,Illinois,17041,31.9,24.7,39.2
Dupage County,Illinois,17043,23.7,21.3,26.5
Edgar County,Illinois,17045,30.1,23.2,37.9
Edwards County,Illinois,17047,28.3,21.6,36.5
Effingham County,Illinois,17049,27.6,21,34.1
Fayette County,Illinois,17051,28,21.7,35.3
Ford County,Illinois,17053,29.3,22.4,37
Franklin County,Illinois,17055,28.4,21.9,35.7
Fulton County,Illinois,17057,28.9,22.6,35.5
Gallatin County,Illinois,17059,27.7,20.9,35.9
Greene County,Illinois,17061,32.7,25.2,41
Grundy County,Illinois,17063,31.1,24.6,38.2
Hamilton County,Illinois,17065,29.1,22.2,37.3
Hancock County,Illinois,17067,26.5,20.3,33.2
Hardin County,Illinois,17069,28.4,21.1,36
Henderson County,Illinois,17071,30,22.4,38.6
Henry County,Illinois,17073,27.5,21.3,34.1
Iroquois County,Illinois,17075,30.5,23.8,37.8
Jackson County,Illinois,17077,27.3,21.6,33.2
Jasper County,Illinois,17079,27.4,20.4,35
Jefferson County,Illinois,17081,30.1,24,36.9
Jersey County,Illinois,17083,26.5,20.2,33.3
Jo Daviess County,Illinois,17085,26.4,20.2,33.7
Johnson County,Illinois,17087,28.5,22,35.9
Kane County,Illinois,17089,28.4,24.8,31.9
Kankakee County,Illinois,17091,29.8,24.8,35.3
Kendall County,Illinois,17093,23.3,18.5,28.4
Knox County,Illinois,17095,29.9,23.8,36.4
Lake County,Illinois,17097,23.9,21.2,26.8
Lasalle County,Illinois,17099,28.2,23.2,33.6
Lawrence County,Illinois,17101,28,21.5,35.5
Lee County,Illinois,17103,27.2,21.3,33.8
Livingston County,Illinois,17105,28.3,22.6,35
Logan County,Illinois,17107,33.3,26.6,40.7
Macon County,Illinois,17115,32.6,27.2,38.9
Macoupin County,Illinois,17117,32,25.8,38.4
Madison County,Illinois,17119,29.3,25.2,33.3
Marion County,Illinois,17121,28.3,22,34.8
Marshall County,Illinois,17123,28,21.3,35.3
Mason County,Illinois,17125,32.6,25.3,40.2
Massac County,Illinois,17127,30.9,23.8,39
Mcdonough County,Illinois,17109,31.3,24.4,38.2
Mchenry County,Illinois,17111,25.3,21.9,29
Mclean County,Illinois,17113,29.2,24.7,34.2
Menard County,Illinois,17129,27.9,20.4,36.1
Mercer County,Illinois,17131,28.8,22.4,35.8
Monroe County,Illinois,17133,27.6,21.4,35
Montgomery County,Illinois,17135,25.8,19.9,32.1
Morgan County,Illinois,17137,28.6,22.2,35.5
Moultrie County,Illinois,17139,27.5,21.1,35.2
Ogle County,Illinois,17141,27.5,21.4,33.9
Peoria County,Illinois,17143,28,23.4,33.1
Perry County,Illinois,17145,30.2,24,37.8
Piatt County,Illinois,17147,28.5,22,36
Pike County,Illinois,17149,27.7,21.1,35
Pope County,Illinois,17151,29.4,21.4,38
Pulaski County,Illinois,17153,28.9,22,36.7
Putnam County,Illinois,17155,28.1,21,36.1
Randolph County,Illinois,17157,28.3,22.1,35.1
Richland County,Illinois,17159,32.2,24.8,39.8
Rock Island County,Illinois,17161,27.6,23.1,32.2
Saline County,Illinois,17165,28.1,21.5,36.3
Sangamon County,Illinois,17167,30.1,25.7,34.5
Schuyler County,Illinois,17169,26.4,19.7,34.1
Scott County,Illinois,17171,28.6,21.6,36.8
Shelby County,Illinois,17173,27.7,21.1,35.3
St. Clair County,Illinois,17163,29.7,25.4,33.8
Stark County,Illinois,17175,27.8,21.3,35.6
Stephenson County,Illinois,17177,31.8,25.4,38.6
Tazewell County,Illinois,17179,26.3,21,31.6
Union County,Illinois,17181,30.3,23.4,38.4
Vermilion County,Illinois,17183,28.6,23.3,34.2
Wabash County,Illinois,17185,27.6,20.6,35.4
Warren County,Illinois,17187,28.3,21.6,36.1
Washington County,Illinois,17189,30,22.8,38.4
Wayne County,Illinois,17191,30.3,23.6,38
White County,Illinois,17193,30.5,23.3,38.3
Whiteside County,Illinois,17195,26.2,20.9,32.7
Will County,Illinois,17197,29.6,26.3,32.8
Williamson County,Illinois,17199,30.5,24.2,36.5
Winnebago County,Illinois,17201,28.9,24.9,32.9
Woodford County,Illinois,17203,28.7,22.3,35.2
Adams County,Indiana,18001,30.8,24.4,38
Allen County,Indiana,18003,30.3,27.6,33.1
Bartholomew County,Indiana,18005,29.7,24.5,34.8
Benton County,Indiana,18007,29,22.3,36.2
Blackford County,Indiana,18009,29.3,24,35.9
Boone County,Indiana,18011,31.7,25.8,38.1
Brown County,Indiana,18013,26.2,20,33.2
Carroll County,Indiana,18015,30.4,24.2,37.1
Cass County,Indiana,18017,30.4,24.2,36.8
Clark County,Indiana,18019,31.7,26.4,37.5
Clay County,Indiana,18021,32.9,26.2,40
Clinton County,Indiana,18023,29,23.5,35.7
Crawford County,Indiana,18025,31.3,24,38.7
Daviess County,Indiana,18027,30.3,23.9,37.3
Dearborn County,Indiana,18029,28.8,23.4,34.8
Decatur County,Indiana,18031,30.8,24.6,37.2
Dekalb County,Indiana,18033,31.9,26,38
Delaware County,Indiana,18035,33,28.4,37.9
Dubois County,Indiana,18037,29.6,23.6,35.9
Elkhart County,Indiana,18039,30,26,34.3
Fayette County,Indiana,18041,32.6,26.3,39.3
Floyd County,Indiana,18043,28.8,23.4,34.6
Fountain County,Indiana,18045,28.5,22.6,34.1
Franklin County,Indiana,18047,28.2,22.5,34.7
Fulton County,Indiana,18049,29.4,23.8,35.3
Gibson County,Indiana,18051,26.4,20.7,32.7
Grant County,Indiana,18053,29,23.8,34.5
Greene County,Indiana,18055,29.8,23.6,36.2
Hamilton County,Indiana,18057,21.6,18.3,25.4
Hancock County,Indiana,18059,27.2,22.4,32.8
Harrison County,Indiana,18061,29.4,23.5,36.2
Hendricks County,Indiana,18063,28.9,24.4,33.4
Henry County,Indiana,18065,31.5,25.5,37.8
Howard County,Indiana,18067,31.2,26,36.8
Huntington County,Indiana,18069,35.4,29.3,41.6
Jackson County,Indiana,18071,29.3,23.8,35.3
Jasper County,Indiana,18073,28.9,22.5,36.4
Jay County,Indiana,18075,33.6,28.1,39.5
Jefferson County,Indiana,18077,34.1,27.7,40.7
Jennings County,Indiana,18079,30.5,24.1,38
Johnson County,Indiana,18081,28.1,23,33.6
Knox County,Indiana,18083,30,23.9,36.8
Kosciusko County,Indiana,18085,29.2,24.1,34.4
Lagrange County,Indiana,18087,27.9,22.5,33.3
Lake County,Indiana,18089,33.6,31,36.3
Laporte County,Indiana,18091,29.5,25.1,34.3
Lawrence County,Indiana,18093,27.7,22.5,33.4
Madison County,Indiana,18095,34,29.7,38.6
Marion County,Indiana,18097,30.4,28.7,32.2
Marshall County,Indiana,18099,27.2,21.8,33.1
Martin County,Indiana,18101,30.7,23.9,37.7
Miami County,Indiana,18103,29.9,24.2,36.2
Monroe County,Indiana,18105,24.6,20.8,29
Montgomery County,Indiana,18107,31.3,25.5,37.6
Morgan County,Indiana,18109,28.3,22.9,34
Newton County,Indiana,18111,28.7,22.1,36.1
Noble County,Indiana,18113,28.7,23.5,34
Ohio County,Indiana,18115,28.5,21.6,35.8
Orange County,Indiana,18117,32.1,26.6,38.2
Owen County,Indiana,18119,30.6,23.9,38
Parke County,Indiana,18121,30.8,24.7,36.8
Perry County,Indiana,18123,32.7,26.8,38.7
Pike County,Indiana,18125,31.3,23.8,39
Porter County,Indiana,18127,30.9,26.3,36.2
Posey County,Indiana,18129,28.2,22,34.7
Pulaski County,Indiana,18131,31.5,25.7,37.6
Putnam County,Indiana,18133,30.5,23.7,37
Randolph County,Indiana,18135,32.3,26.9,37.5
Ripley County,Indiana,18137,28.9,24.2,33.8
Rush County,Indiana,18139,30.8,25,37
Scott County,Indiana,18143,27.9,21.6,34.9
Shelby County,Indiana,18145,33.2,26.7,40.2
Spencer County,Indiana,18147,28.8,23.4,34.7
St. Joseph County,Indiana,18141,29.6,26.4,32.7
Starke County,Indiana,18149,32.1,26.6,38.3
Steuben County,Indiana,18151,33,26.8,39.4
Sullivan County,Indiana,18153,30.9,24.2,38.5
Switzerland County,Indiana,18155,29.3,22.6,36.4
Tippecanoe County,Indiana,18157,27.9,23.7,32.3
Tipton County,Indiana,18159,28.3,21.3,36
Union County,Indiana,18161,29.3,22.5,37
Vanderburgh County,Indiana,18163,27.6,24,31.6
Vermillion County,Indiana,18165,32.4,25.6,39.7
Vigo County,Indiana,18167,34,28.5,39.6
Wabash County,Indiana,18169,33.9,27.9,40
Warren County,Indiana,18171,32.1,24.4,40.8
Warrick County,Indiana,18173,30,24.5,35.6
Washington County,Indiana,18175,29.1,22.6,36.1
Wayne County,Indiana,18177,26.8,22.1,32.2
Wells County,Indiana,18179,30.4,24.6,36.9
White County,Indiana,18181,34.7,29.3,40.7
Whitley County,Indiana,18183,30.1,24.2,36.5
Adair County,Iowa,19001,27.3,20.8,34.6
Adams County,Iowa,19003,31,23.1,38.9
Allamakee County,Iowa,19005,27.9,21.7,34.9
Appanoose County,Iowa,19007,30.6,24.4,37.3
Audubon County,Iowa,19009,31.4,24.3,40.1
Benton County,Iowa,19011,29.4,23.8,35.9
Black Hawk County,Iowa,19013,28,24.6,31.3
Boone County,Iowa,19015,35.6,29.2,42.5
Bremer County,Iowa,19017,26.7,22,32
Buchanan County,Iowa,19019,29.3,23.4,36.3
Buena Vista County,Iowa,19021,29.8,24.5,35.7
Butler County,Iowa,19023,26.9,21,32.9
Calhoun County,Iowa,19025,32,25.1,39.6
Carroll County,Iowa,19027,27.5,21.9,33.7
Cass County,Iowa,19029,35.8,29,43.4
Cedar County,Iowa,19031,31.4,25.4,37.7
Cerro Gordo County,Iowa,19033,26.3,21.7,31.2
Cherokee County,Iowa,19035,28.2,21.7,35.7
Chickasaw County,Iowa,19037,28.3,21.6,35.6
Clarke County,Iowa,19039,26.6,19.7,34.5
Clay County,Iowa,19041,29.6,23.4,36.9
Clayton County,Iowa,19043,29.7,23.9,36.2
Clinton County,Iowa,19045,30.5,25.4,35.7
Crawford County,Iowa,19047,31.7,25.5,38.4
Dallas County,Iowa,19049,30,25.9,34.4
Davis County,Iowa,19051,26.8,20.1,34.1
Decatur County,Iowa,19053,26.6,20.1,34
Delaware County,Iowa,19055,29.7,23.6,36.3
Des Moines County,Iowa,19057,33.1,28.1,37.7
Dickinson County,Iowa,19059,27.6,21.6,34.3
Dubuque County,Iowa,19061,25.4,21.2,29.6
Emmet County,Iowa,19063,30,22.8,37.5
Fayette County,Iowa,19065,31,24.9,37.4
Floyd County,Iowa,19067,29.8,24,35.8
Franklin County,Iowa,19069,30.3,23.4,37.7
Fremont County,Iowa,19071,31.3,24.4,38.9
Greene County,Iowa,19073,30.5,23.3,38.3
Grundy County,Iowa,19075,27.6,20.9,35.4
Guthrie County,Iowa,19077,28.5,21.9,35.5
Hamilton County,Iowa,19079,29.7,23.9,36.4
Hancock County,Iowa,19081,32.4,24.9,40.5
Hardin County,Iowa,19083,28.6,22.5,35
Harrison County,Iowa,19085,30.8,24.5,38.2
Henry County,Iowa,19087,28.2,22.5,34.6
Howard County,Iowa,19089,26.9,20.2,34.5
Humboldt County,Iowa,19091,30.2,23.3,38.3
Ida County,Iowa,19093,29.4,22.5,37.2
Iowa County,Iowa,19095,32.5,26.6,39.5
Jackson County,Iowa,19097,29.9,23.9,37.2
Jasper County,Iowa,19099,36,30.2,42
Jefferson County,Iowa,19101,30.1,23.9,36.7
Johnson County,Iowa,19103,21.5,18.6,24.6
Jones County,Iowa,19105,29.3,23.9,35.3
Keokuk County,Iowa,19107,29,21.7,37.1
Kossuth County,Iowa,19109,26.5,20.6,33.4
Lee County,Iowa,19111,29,24,33.8
Linn County,Iowa,19113,29.9,27.4,32.4
Louisa County,Iowa,19115,30.4,23.6,38
Lucas County,Iowa,19117,29.9,23.2,38.1
Lyon County,Iowa,19119,25.7,19.5,32.5
Madison County,Iowa,19121,29,22.8,36.3
Mahaska County,Iowa,19123,28.5,22.9,34.7
Marion County,Iowa,19125,32.5,26.9,38.6
Marshall County,Iowa,19127,31,26.4,36.1
Mills County,Iowa,19129,28.3,22.3,34.6
Mitchell County,Iowa,19131,29.7,23.1,36.8
Monona County,Iowa,19133,27,20.6,34.6
Monroe County,Iowa,19135,28.3,21.6,36.2
Montgomery County,Iowa,19137,29.2,22.4,37
Muscatine County,Iowa,19139,31.8,26.9,37.7
Obrien County,Iowa,19141,29.9,23.6,36.6
Osceola County,Iowa,19143,27.6,20.7,35.7
Page County,Iowa,19145,30.9,24.6,37.9
Palo Alto County,Iowa,19147,29,21.9,37.7
Plymouth County,Iowa,19149,30.8,24.8,37.3
Pocahontas County,Iowa,19151,29.5,22.9,37.7
Polk County,Iowa,19153,27.7,25.6,29.7
Pottawattamie County,Iowa,19155,30.5,26.2,35.3
Poweshiek County,Iowa,19157,29.5,23.5,36
Ringgold County,Iowa,19159,28.2,20.9,36.5
Sac County,Iowa,19161,31.1,24.1,38.4
Scott County,Iowa,19163,26,23.2,29
Shelby County,Iowa,19165,28.1,21.7,35.2
Sioux County,Iowa,19167,26.2,21.8,31.3
Story County,Iowa,19169,25.1,21.6,28.8
Tama County,Iowa,19171,28,22.3,34.3
Taylor County,Iowa,19173,28.4,21.9,36.6
Union County,Iowa,19175,25.3,18.9,33
Van Buren County,Iowa,19177,28.1,21.5,35.6
Wapello County,Iowa,19179,29,24.2,34
Warren County,Iowa,19181,35.8,30.8,41.1
Washington County,Iowa,19183,29.2,23.4,35.6
Wayne County,Iowa,19185,31.4,23.8,39.5
Webster County,Iowa,19187,31.1,26.2,36.6
Winnebago County,Iowa,19189,27.7,21.2,34.6
Winneshiek County,Iowa,19191,26,20.9,31.9
Woodbury County,Iowa,19193,30.6,27,34.1
Worth County,Iowa,19195,30.9,23.7,38.6
Wright County,Iowa,19197,27.5,20.7,34.6
Allen County,Kansas,20001,34.5,28.8,40.6
Anderson County,Kansas,20003,30.7,23.7,38.3
Atchison County,Kansas,20005,34,29.2,39.2
Barber County,Kansas,20007,32.9,26,40.6
Barton County,Kansas,20009,33.2,28.4,38.1
Bourbon County,Kansas,20011,32.4,27.1,38
Brown County,Kansas,20013,33.1,26.5,39.9
Butler County,Kansas,20015,31.2,28.2,34.4
Chase County,Kansas,20017,32.4,24.6,40.8
Chautauqua County,Kansas,20019,31.8,24.6,40.6
Cherokee County,Kansas,20021,32.9,28.1,38.4
Cheyenne County,Kansas,20023,30,22.6,37.9
Clark County,Kansas,20025,30.2,23.4,38
Clay County,Kansas,20027,31.4,25.5,38.4
Cloud County,Kansas,20029,31.6,25.5,38.4
Coffey County,Kansas,20031,31.8,25.2,39.4
Comanche County,Kansas,20033,32.6,25.4,41.1
Cowley County,Kansas,20035,31.4,26.8,35.5
Crawford County,Kansas,20037,32.1,28.1,36
Decatur County,Kansas,20039,32,25.1,39.6
Dickinson County,Kansas,20041,32.7,27.7,37.8
Doniphan County,Kansas,20043,30.3,23.6,37.4
Douglas County,Kansas,20045,26.6,24.2,29.2
Edwards County,Kansas,20047,30.4,23.3,38.5
Elk County,Kansas,20049,31.1,23.5,38.7
Ellis County,Kansas,20051,30.9,26.5,35.5
Ellsworth County,Kansas,20053,29.7,23.1,36.3
Finney County,Kansas,20055,32.3,27.7,37.1
Ford County,Kansas,20057,33,27.9,38.2
Franklin County,Kansas,20059,32.6,28.3,37.2
Geary County,Kansas,20061,26.5,22.3,31.2
Gove County,Kansas,20063,30.1,23.1,37.9
Graham County,Kansas,20065,30.4,23.7,38.3
Grant County,Kansas,20067,31.6,24.5,39
Gray County,Kansas,20069,30.2,23.5,37.4
Greeley County,Kansas,20071,33.1,25.3,42.4
Greenwood County,Kansas,20073,30.7,24.7,38.2
Hamilton County,Kansas,20075,31,23.2,39.7
Harper County,Kansas,20077,32.2,25.3,39.7
Harvey County,Kansas,20079,29.5,25.5,34
Haskell County,Kansas,20081,30.2,22.8,38
Hodgeman County,Kansas,20083,33.7,25.6,42.7
Jackson County,Kansas,20085,30.7,26,36.1
Jefferson County,Kansas,20087,33.5,28.8,38.4
Jewell County,Kansas,20089,30.4,23.7,37.4
Johnson County,Kansas,20091,23.2,22.1,24.3
Kearny County,Kansas,20093,30.8,23.8,38.4
Kingman County,Kansas,20095,30.4,23.5,37.8
Kiowa County,Kansas,20097,31,23.4,39.1
Labette County,Kansas,20099,32.5,27.9,37
Lane County,Kansas,20101,30.9,23.1,38.7
Leavenworth County,Kansas,20103,31.5,28.5,34.6
Lincoln County,Kansas,20105,30.7,24,38.5
Linn County,Kansas,20107,29.8,23.8,37.3
Logan County,Kansas,20109,32.5,24.9,40.3
Lyon County,Kansas,20111,30.5,26.5,34.8
Marion County,Kansas,20115,32.7,26.5,39.3
Marshall County,Kansas,20117,33.8,27.8,41.5
Mcpherson County,Kansas,20113,29.3,25.3,33.5
Meade County,Kansas,20119,31.5,24.3,39.2
Miami County,Kansas,20121,28.7,24.8,32.7
Mitchell County,Kansas,20123,29.1,22.4,36.3
Montgomery County,Kansas,20125,31.8,27.7,36
Morris County,Kansas,20127,32.3,25.1,39.9
Morton County,Kansas,20129,28,21.1,36
Nemaha County,Kansas,20131,28.5,22.8,34.6
Neosho County,Kansas,20133,33.4,28.3,39.1
Ness County,Kansas,20135,29.2,22,37
Norton County,Kansas,20137,29.2,23.2,36.1
Osage County,Kansas,20139,34.2,29.4,39.3
Osborne County,Kansas,20141,33.1,26.1,41.1
Ottawa County,Kansas,20143,29.7,23.2,36.9
Pawnee County,Kansas,20145,30.1,23.1,37.6
Phillips County,Kansas,20147,30.9,24.1,38.6
Pottawatomie County,Kansas,20149,29.7,25.3,34.2
Pratt County,Kansas,20151,32.7,26.3,39.5
Rawlins County,Kansas,20153,31.7,25.1,39.3
Reno County,Kansas,20155,32.8,29.5,36.2
Republic County,Kansas,20157,32.9,25.6,40.7
Rice County,Kansas,20159,32.1,25.1,39.6
Riley County,Kansas,20161,25.2,22.1,28.6
Rooks County,Kansas,20163,29.7,22.8,37.1
Rush County,Kansas,20165,29.6,22.4,37
Russell County,Kansas,20167,29.2,22.6,36.8
Saline County,Kansas,20169,34.1,30.5,37.4
Scott County,Kansas,20171,32.3,25.2,40.4
Sedgwick County,Kansas,20173,29.5,28.1,31
Seward County,Kansas,20175,36.7,30.6,42.4
Shawnee County,Kansas,20177,31.3,29.3,33.3
Sheridan County,Kansas,20179,29.5,22.5,37.6
Sherman County,Kansas,20181,30.1,23.2,37.2
Smith County,Kansas,20183,31.2,24.3,39.1
Stafford County,Kansas,20185,33.2,26.2,40.9
Stanton County,Kansas,20187,32.3,25.4,40.2
Stevens County,Kansas,20189,28,21.3,35.1
Sumner County,Kansas,20191,32.7,28,37.4
Thomas County,Kansas,20193,32.6,25.9,40.3
Trego County,Kansas,20195,30.4,23,37.9
Wabaunsee County,Kansas,20197,29.4,23.1,36.1
Wallace County,Kansas,20199,30.8,23.2,39.2
Washington County,Kansas,20201,28.9,22.5,36.3
Wichita County,Kansas,20203,31,23.2,39.6
Wilson County,Kansas,20205,31.5,25.1,39
Woodson County,Kansas,20207,30.2,23,38.3
Wyandotte County,Kansas,20209,37,34.4,39.6
Adair County,Kentucky,21001,33.8,27.9,40.5
Allen County,Kentucky,21003,33.4,27.2,39.9
Anderson County,Kentucky,21005,32.2,25.8,40
Ballard County,Kentucky,21007,30.1,23.2,37.1
Barren County,Kentucky,21009,28.9,24,34.1
Bath County,Kentucky,21011,32,26.6,38
Bell County,Kentucky,21013,33.4,27.9,39.4
Boone County,Kentucky,21015,29.3,25.1,33.4
Bourbon County,Kentucky,21017,36.5,29.4,43.9
Boyd County,Kentucky,21019,35.3,31.3,39.6
Boyle County,Kentucky,21021,29.6,23.2,36.7
Bracken County,Kentucky,21023,32.2,26.2,38.3
Breathitt County,Kentucky,21025,39.2,33.5,45
Breckinridge County,Kentucky,21027,29.7,24,36
Bullitt County,Kentucky,21029,32.7,26.4,38.9
Butler County,Kentucky,21031,34,27.4,40.8
Caldwell County,Kentucky,21033,35.6,29.3,42.2
Calloway County,Kentucky,21035,29.2,24.6,34.5
Campbell County,Kentucky,21037,28.5,23.9,33
Carlisle County,Kentucky,21039,32.7,25.2,41.1
Carroll County,Kentucky,21041,30.8,23.6,38.4
Carter County,Kentucky,21043,33.2,28.5,38.2
Casey County,Kentucky,21045,35.9,29.4,42.2
Christian County,Kentucky,21047,30.5,25.4,35.3
Clark County,Kentucky,21049,28,21.8,34.6
Clay County,Kentucky,21051,32.6,27,38.3
Clinton County,Kentucky,21053,31.7,24.9,39.6
Crittenden County,Kentucky,21055,30.9,24.4,38.2
Cumberland County,Kentucky,21057,33.1,26,40.6
Daviess County,Kentucky,21059,30.9,27.1,34.6
Edmonson County,Kentucky,21061,33.2,26.4,40.6
Elliott County,Kentucky,21063,32.6,25.3,40.2
Estill County,Kentucky,21065,31,24.2,39.1
Fayette County,Kentucky,21067,28.9,25.5,32.6
Fleming County,Kentucky,21069,31.5,26.9,36.2
Floyd County,Kentucky,21071,37.1,32.8,41.9
Franklin County,Kentucky,21073,32.6,26.8,38.7
Fulton County,Kentucky,21075,31.8,24.9,39.6
Gallatin County,Kentucky,21077,30.9,22.9,39.7
Garrard County,Kentucky,21079,32.6,25.5,40.5
Grant County,Kentucky,21081,33.4,27.2,40
Graves County,Kentucky,21083,33,27.7,38.6
Grayson County,Kentucky,21085,30.3,25.2,35.9
Green County,Kentucky,21087,30.5,23.8,37.9
Greenup County,Kentucky,21089,32.4,28.3,36.8
Hancock County,Kentucky,21091,29.7,22.7,37.5
Hardin County,Kentucky,21093,29.1,25.2,32.9
Harlan County,Kentucky,21095,31,26.1,36.2
Harrison County,Kentucky,21097,31.7,24.8,39.2
Hart County,Kentucky,21099,33.9,27.9,39.8
Henderson County,Kentucky,21101,32.5,27.9,37.3
Henry County,Kentucky,21103,33.4,26,41.2
Hickman County,Kentucky,21105,31.8,24.7,39.8
Hopkins County,Kentucky,21107,33.8,29.4,39
Jackson County,Kentucky,21109,33.7,27.3,40.5
Jefferson County,Kentucky,21111,32.3,30.3,34.6
Jessamine County,Kentucky,21113,27.2,21.7,33.4
Johnson County,Kentucky,21115,35.8,30.5,40.7
Kenton County,Kentucky,21117,27.8,24.4,31.4
Knott County,Kentucky,21119,32.6,27.5,38.1
Knox County,Kentucky,21121,34.2,28.6,40
Larue County,Kentucky,21123,30.6,24.7,37.1
Laurel County,Kentucky,21125,35.8,30.8,40.9
Lawrence County,Kentucky,21127,34.1,28.5,39.6
Lee County,Kentucky,21129,33.7,27.1,40.5
Leslie County,Kentucky,21131,33.9,27.4,41.1
Letcher County,Kentucky,21133,36.9,32.2,41.7
Lewis County,Kentucky,21135,34.6,30.1,39.7
Lincoln County,Kentucky,21137,37.8,30.8,44.7
Livingston County,Kentucky,21139,29.1,22.2,35.9
Logan County,Kentucky,21141,32.2,25.9,37.9
Lyon County,Kentucky,21143,34.8,27.9,42.2
Madison County,Kentucky,21151,30.3,24.8,35.7
Magoffin County,Kentucky,21153,31.1,25,37.4
Marion County,Kentucky,21155,31.2,25.6,37.4
Marshall County,Kentucky,21157,33.4,28.3,38.9
Martin County,Kentucky,21159,37.8,30.6,45.2
Mason County,Kentucky,21161,32.1,28,36.3
Mccracken County,Kentucky,21145,29.9,25.8,34.1
Mccreary County,Kentucky,21147,31.6,25.6,38
Mclean County,Kentucky,21149,31.6,24.5,39.3
Meade County,Kentucky,21163,34.4,28.6,40.2
Menifee County,Kentucky,21165,34.6,28.6,41.4
Mercer County,Kentucky,21167,32.5,26.1,39.3
Metcalfe County,Kentucky,21169,30.8,24.4,37.5
Monroe County,Kentucky,21171,32.8,25.8,40.3
Montgomery County,Kentucky,21173,32.3,28.1,36.8
Morgan County,Kentucky,21175,35,30.2,39.7
Muhlenberg County,Kentucky,21177,32.3,27.6,37.6
