Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2015
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Warren County,Georgia,13301,32.9,25,41.7
Washington County,Georgia,13303,32,24.9,40.5
Wayne County,Georgia,13305,34.6,27.1,42.7
Webster County,Georgia,13307,31,23.6,39.3
Wheeler County,Georgia,13309,29.5,22,38.1
White County,Georgia,13311,27.8,21.2,35.7
Whitfield County,Georgia,13313,35,29.1,41.2
Wilcox County,Georgia,13315,31.6,24,40
Wilkes County,Georgia,13317,31.4,24.1,39.4
Wilkinson County,Georgia,13319,34.9,27.3,43.6
Worth County,Georgia,13321,34.8,27.5,42.7
Hawaii County,Hawaii,15001,25.1,23.6,26.7
Honolulu County,Hawaii,15003,23.3,22.4,24.2
Kalawao County,Hawaii,15005,23.8,16.2,31.4
Kauai County,Hawaii,15007,21.1,19.3,23
Maui County,Hawaii,15009,23.5,22,25.1
Ada County,Idaho,16001,24.7,22.7,26.7
Adams County,Idaho,16003,28.2,21.7,35.8
Bannock County,Idaho,16005,30.7,27.7,33.9
Bear Lake County,Idaho,16007,25.3,19.5,32
Benewah County,Idaho,16009,29.6,23.6,36.9
Bingham County,Idaho,16011,30.4,26.5,34.3
Blaine County,Idaho,16013,17.1,13.4,21.1
Boise County,Idaho,16015,26.1,20.1,33
Bonner County,Idaho,16017,25.2,21.2,29.1
Bonneville County,Idaho,16019,28.6,25.6,31.4
Boundary County,Idaho,16021,28.9,22.6,35.3
Butte County,Idaho,16023,27.4,20.9,34.5
Camas County,Idaho,16025,26.1,18.9,34.7
Canyon County,Idaho,16027,34.7,31.9,37.6
Caribou County,Idaho,16029,28.9,22.6,36.1
Cassia County,Idaho,16031,35.1,29.8,40.9
Clark County,Idaho,16033,27.5,19.7,35.6
Clearwater County,Idaho,16035,31.6,25.9,38.1
Custer County,Idaho,16037,26.8,20.6,33.7
Elmore County,Idaho,16039,31.5,25.4,37.9
Franklin County,Idaho,16041,35.7,29.8,41.7
Fremont County,Idaho,16043,27.5,21.9,33.5
Gem County,Idaho,16045,33.2,27.3,39.3
Gooding County,Idaho,16047,32.3,26.2,39
Idaho County,Idaho,16049,25.6,21.5,29.8
Jefferson County,Idaho,16051,32.4,27.2,37.7
Jerome County,Idaho,16053,32.1,26.6,37.9
Kootenai County,Idaho,16055,25.2,22.6,27.9
Latah County,Idaho,16057,22.2,18.9,25.4
Lemhi County,Idaho,16059,25.8,20.3,31.6
Lewis County,Idaho,16061,27.6,21.4,34.5
Lincoln County,Idaho,16063,28.3,21.4,36.6
Madison County,Idaho,16065,26.1,21.8,30.5
Minidoka County,Idaho,16067,32.2,26.5,38.3
Nez Perce County,Idaho,16069,31.6,27.9,35.3
Oneida County,Idaho,16071,26.7,20,33.6
Owyhee County,Idaho,16073,31.4,25.3,38.3
Payette County,Idaho,16075,32.2,27,37.5
Power County,Idaho,16077,31.3,24.4,38.7
Shoshone County,Idaho,16079,29.3,23.3,35.3
Teton County,Idaho,16081,21.6,16.4,27
Twin Falls County,Idaho,16083,31.3,28,35
Valley County,Idaho,16085,24.8,18.9,31.2
Washington County,Idaho,16087,31.6,25.3,38.5
Adams County,Illinois,17001,32.9,25.8,40.1
Alexander County,Illinois,17003,27.1,20.3,34.8
Bond County,Illinois,17005,27.8,20.7,36
Boone County,Illinois,17007,30.7,24.2,37.6
Brown County,Illinois,17009,28.1,21.2,36.3
Bureau County,Illinois,17011,27.9,20.9,36.2
Calhoun County,Illinois,17013,30.1,21.5,39.4
Carroll County,Illinois,17015,27,19.6,35.9
Cass County,Illinois,17017,31.6,23.7,40.6
Champaign County,Illinois,17019,25.9,21.6,30.8
Christian County,Illinois,17021,28.9,21.9,36.8
Clark County,Illinois,17023,32.5,24.1,41.5
Clay County,Illinois,17025,29.2,21.1,38.6
Clinton County,Illinois,17027,31.9,24.9,40.6
Coles County,Illinois,17029,30.3,23,38
Cook County,Illinois,17031,27.2,26,28.5
Crawford County,Illinois,17033,28.2,21.1,36.6
Cumberland County,Illinois,17035,29.4,21.7,38
De Witt County,Illinois,17039,29.9,22.1,39.3
Dekalb County,Illinois,17037,30.2,24.7,35.7
Douglas County,Illinois,17041,29,21,38.8
Dupage County,Illinois,17043,24.7,22,27.6
Edgar County,Illinois,17045,30.5,22.7,39.1
Edwards County,Illinois,17047,29.2,20.9,37.6
Effingham County,Illinois,17049,28.8,21.5,37.2
Fayette County,Illinois,17051,25.7,18.8,33.7
Ford County,Illinois,17053,26.6,18.7,34.6
Franklin County,Illinois,17055,27.9,20.9,36
Fulton County,Illinois,17057,26.9,20.5,34
Gallatin County,Illinois,17059,26.5,19,35.7
Greene County,Illinois,17061,30.4,21.7,38.8
Grundy County,Illinois,17063,31.1,24.8,38.3
Hamilton County,Illinois,17065,28,20,37.4
Hancock County,Illinois,17067,27.8,20.5,36.4
Hardin County,Illinois,17069,27.9,20.4,37
Henderson County,Illinois,17071,28.9,21.2,38
Henry County,Illinois,17073,33.8,27.2,41.2
Iroquois County,Illinois,17075,31,23.2,41
Jackson County,Illinois,17077,27.5,21.4,34.5
Jasper County,Illinois,17079,28.1,20.3,36.8
Jefferson County,Illinois,17081,30.7,23.3,38.3
Jersey County,Illinois,17083,31.4,23,40.4
Jo Daviess County,Illinois,17085,29.1,22.4,37
Johnson County,Illinois,17087,27,19.7,34.9
Kane County,Illinois,17089,29.1,25.4,33.1
Kankakee County,Illinois,17091,31.2,25.7,37.4
Kendall County,Illinois,17093,30.2,24.5,36.7
Knox County,Illinois,17095,29.4,22.3,37.3
Lake County,Illinois,17097,24.7,21.7,27.9
Lasalle County,Illinois,17099,27.9,22.1,34
Lawrence County,Illinois,17101,26.9,20.1,34.8
Lee County,Illinois,17103,30,22.8,37.7
Livingston County,Illinois,17105,32.9,25.3,40.8
Logan County,Illinois,17107,30.6,22.7,39.2
Macon County,Illinois,17115,28.9,22.9,36.1
Macoupin County,Illinois,17117,28.1,21,37
Madison County,Illinois,17119,35.3,30,41.2
Marion County,Illinois,17121,28,21.2,36.3
Marshall County,Illinois,17123,29.3,21.3,38.5
Mason County,Illinois,17125,30.2,22.4,38.4
Massac County,Illinois,17127,28,21.1,36
Mcdonough County,Illinois,17109,30.6,23.1,38.3
Mchenry County,Illinois,17111,30.2,26,34.6
Mclean County,Illinois,17113,30.2,24.6,36.3
Menard County,Illinois,17129,28.8,21,38.4
Mercer County,Illinois,17131,30.5,22.9,39.1
Monroe County,Illinois,17133,32.1,24.5,41.2
Montgomery County,Illinois,17135,29.6,22.7,37.9
Morgan County,Illinois,17137,28.3,21.3,35.3
Moultrie County,Illinois,17139,27.4,19.5,36.5
Ogle County,Illinois,17141,33.8,26.5,41.1
Peoria County,Illinois,17143,32.5,26.9,38.3
Perry County,Illinois,17145,30.9,23.4,39.7
Piatt County,Illinois,17147,29,21.4,37.7
Pike County,Illinois,17149,29.7,22.1,38.8
Pope County,Illinois,17151,27.6,20.4,36.1
Pulaski County,Illinois,17153,28.4,21.3,36.8
Putnam County,Illinois,17155,27,19.3,35.7
Randolph County,Illinois,17157,27.9,21.7,34.4
Richland County,Illinois,17159,28.6,21.2,37
Rock Island County,Illinois,17161,28.4,23.4,33.6
Saline County,Illinois,17165,28.3,20.8,37.3
Sangamon County,Illinois,17167,28,22.9,33.8
Schuyler County,Illinois,17169,31.3,23.3,40.1
Scott County,Illinois,17171,28.6,20.9,37.4
Shelby County,Illinois,17173,28.7,20.8,36.8
St. Clair County,Illinois,17163,32.8,27.4,38
Stark County,Illinois,17175,28.6,20.7,36.7
Stephenson County,Illinois,17177,34.3,27.6,41.5
Tazewell County,Illinois,17179,32.2,26.5,38.6
Union County,Illinois,17181,32.7,24.7,41.1
Vermilion County,Illinois,17183,35.2,27.6,43.2
Wabash County,Illinois,17185,31.2,23,40.2
Warren County,Illinois,17187,27.7,20.5,35.6
Washington County,Illinois,17189,28.7,21.7,37.9
Wayne County,Illinois,17191,28.2,21,36.2
White County,Illinois,17193,28.1,20.6,37.3
Whiteside County,Illinois,17195,32.6,25.6,39.6
Will County,Illinois,17197,31.1,28,34.7
Williamson County,Illinois,17199,27.1,20.8,34.8
Winnebago County,Illinois,17201,34.3,29.9,38.6
Woodford County,Illinois,17203,27.3,20.7,34.6
Adams County,Indiana,18001,33.2,26.6,40.3
Allen County,Indiana,18003,31.4,28.8,34.1
Bartholomew County,Indiana,18005,29.6,25,34.1
Benton County,Indiana,18007,32.6,25,40.9
Blackford County,Indiana,18009,35.9,28.1,43.7
Boone County,Indiana,18011,28.7,23.8,33.9
Brown County,Indiana,18013,29.1,22.5,36.3
Carroll County,Indiana,18015,30.5,24.1,37.3
Cass County,Indiana,18017,34.9,28.4,41.7
Clark County,Indiana,18019,37.3,32.9,41.7
Clay County,Indiana,18021,35.7,28.7,43.4
Clinton County,Indiana,18023,36.1,28.9,42.8
Crawford County,Indiana,18025,34,26,42.6
Daviess County,Indiana,18027,34.9,27.9,42.6
Dearborn County,Indiana,18029,36.2,30.3,42.5
Decatur County,Indiana,18031,32.8,26.2,39.8
Dekalb County,Indiana,18033,31,25.1,37.4
Delaware County,Indiana,18035,33.4,28.9,38
Dubois County,Indiana,18037,33,27.4,39.2
Elkhart County,Indiana,18039,32.1,28,36.1
Fayette County,Indiana,18041,38.2,31.6,45.5
Floyd County,Indiana,18043,30.8,26.2,35.7
Fountain County,Indiana,18045,33.9,26.5,41.9
Franklin County,Indiana,18047,34.9,28.6,41.8
Fulton County,Indiana,18049,37.4,29.9,45.4
Gibson County,Indiana,18051,30.6,24,38
Grant County,Indiana,18053,39.1,34.1,45
Greene County,Indiana,18055,33.9,28,40.1
Hamilton County,Indiana,18057,25.6,22.9,28.2
Hancock County,Indiana,18059,34.7,29.7,39.9
Harrison County,Indiana,18061,35.7,30.1,41.7
Hendricks County,Indiana,18063,31.4,27.8,35.6
Henry County,Indiana,18065,35.8,29.7,42.4
Howard County,Indiana,18067,32.5,27.4,37.5
Huntington County,Indiana,18069,33.7,27.7,40.5
Jackson County,Indiana,18071,29.4,23.6,35.2
Jasper County,Indiana,18073,32.3,26.6,38.3
Jay County,Indiana,18075,34.3,27.2,41.7
Jefferson County,Indiana,18077,32.4,26.3,38.5
Jennings County,Indiana,18079,32,25.5,39.2
Johnson County,Indiana,18081,29.1,25.3,33.1
Knox County,Indiana,18083,34,27.3,40.9
Kosciusko County,Indiana,18085,36.3,30.7,42.1
Lagrange County,Indiana,18087,36.9,28.8,44.8
Lake County,Indiana,18089,34.8,31.8,38.1
Laporte County,Indiana,18091,36.7,32.3,40.9
Lawrence County,Indiana,18093,34,28.3,39.9
Madison County,Indiana,18095,36.8,32.4,41.4
Marion County,Indiana,18097,32.1,30.4,33.8
Marshall County,Indiana,18099,38.3,32.3,45
Martin County,Indiana,18101,37.3,29.6,46.3
Miami County,Indiana,18103,33.2,27.1,39.6
Monroe County,Indiana,18105,25.6,22.3,29.1
Montgomery County,Indiana,18107,26.6,21.5,32.3
Morgan County,Indiana,18109,32,26.9,37
Newton County,Indiana,18111,36.2,28.8,44.4
Noble County,Indiana,18113,33,26.5,40.2
Ohio County,Indiana,18115,34.5,26.7,43.5
Orange County,Indiana,18117,33.8,26.7,41.5
Owen County,Indiana,18119,36.2,29.6,43.4
Parke County,Indiana,18121,33.5,26.5,40.6
Perry County,Indiana,18123,34.2,27.5,41.6
Pike County,Indiana,18125,37.7,29.3,46.5
Porter County,Indiana,18127,33.4,30,36.9
Posey County,Indiana,18129,29.5,23,37.2
Pulaski County,Indiana,18131,30.7,24,38.5
Putnam County,Indiana,18133,31.4,25.4,37.7
Randolph County,Indiana,18135,34.9,28.2,42.4
Ripley County,Indiana,18137,34,28,40.5
Rush County,Indiana,18139,31,24.1,38.7
Scott County,Indiana,18143,33.2,26.1,40.6
Shelby County,Indiana,18145,36.6,30.5,42.7
Spencer County,Indiana,18147,33.9,26.9,42.3
St. Joseph County,Indiana,18141,31.9,28.3,35.5
Starke County,Indiana,18149,35.6,28.6,43.1
Steuben County,Indiana,18151,31.7,25.3,39
Sullivan County,Indiana,18153,32.3,25.4,39.6
Switzerland County,Indiana,18155,35.2,27.3,43.4
Tippecanoe County,Indiana,18157,30.1,26.6,33.7
Tipton County,Indiana,18159,32,25,39.8
Union County,Indiana,18161,32.6,24.8,41.8
Vanderburgh County,Indiana,18163,34.3,30.6,38.2
Vermillion County,Indiana,18165,34.7,27.7,42.4
Vigo County,Indiana,18167,31,26.9,35.4
Wabash County,Indiana,18169,34,27.7,40.5
Warren County,Indiana,18171,35.4,27.5,44.1
Warrick County,Indiana,18173,33.3,27.9,39.3
Washington County,Indiana,18175,36.1,29.4,43
Wayne County,Indiana,18177,30.6,25.5,36.2
Wells County,Indiana,18179,29.9,23.7,36.3
White County,Indiana,18181,33.2,26.8,40.6
Whitley County,Indiana,18183,35,28.6,41.4
Adair County,Iowa,19001,33.6,26.1,41.9
Adams County,Iowa,19003,32.7,24.8,41.6
Allamakee County,Iowa,19005,35.8,28.7,43.6
Appanoose County,Iowa,19007,38.7,30.9,47
Audubon County,Iowa,19009,34.1,26.3,42.4
Benton County,Iowa,19011,33.1,27.1,39.2
Black Hawk County,Iowa,19013,31.2,27.8,34.9
Boone County,Iowa,19015,35.5,28.9,42.3
Bremer County,Iowa,19017,34.4,28.2,41
Buchanan County,Iowa,19019,32.9,27.1,39.8
Buena Vista County,Iowa,19021,32.8,27.9,38.1
Butler County,Iowa,19023,32.6,26.1,39.8
Calhoun County,Iowa,19025,34.7,28.5,41.5
Carroll County,Iowa,19027,33.2,27.5,39.5
Cass County,Iowa,19029,35.6,28.9,42.7
Cedar County,Iowa,19031,35.9,29.4,43
Cerro Gordo County,Iowa,19033,31.4,26.5,36.8
Cherokee County,Iowa,19035,33.5,26.2,40.6
Chickasaw County,Iowa,19037,33.6,26.2,41.5
Clarke County,Iowa,19039,37.2,29.8,45.1
Clay County,Iowa,19041,37.1,30.3,44.6
Clayton County,Iowa,19043,34,27.3,40.8
Clinton County,Iowa,19045,32.1,27.2,37.3
Crawford County,Iowa,19047,33.4,27.8,39.9
Dallas County,Iowa,19049,27.6,24,31.6
Davis County,Iowa,19051,33.4,26.2,42.1
Decatur County,Iowa,19053,37.4,30.3,45.9
Delaware County,Iowa,19055,37.3,30.8,44.2
Des Moines County,Iowa,19057,33.8,28.7,39.5
Dickinson County,Iowa,19059,31.2,24.3,38.4
Dubuque County,Iowa,19061,29.4,25.4,33.7
Emmet County,Iowa,19063,36.7,28.6,45.2
Fayette County,Iowa,19065,34.3,28,41
Floyd County,Iowa,19067,31.8,25.4,38.6
Franklin County,Iowa,19069,35.6,28.3,44
Fremont County,Iowa,19071,34.1,26.4,41.6
Greene County,Iowa,19073,35.9,27.8,44
Grundy County,Iowa,19075,32.6,25.8,39.9
Guthrie County,Iowa,19077,33.6,26.2,41.9
Hamilton County,Iowa,19079,32,25.5,39.2
Hancock County,Iowa,19081,36.7,29.5,45
Hardin County,Iowa,19083,35.9,29.3,42.8
Harrison County,Iowa,19085,34.2,28.1,41.1
Henry County,Iowa,19087,34.1,27.4,41.3
Howard County,Iowa,19089,30.7,23,38.7
Humboldt County,Iowa,19091,32.8,25.3,40.7
Ida County,Iowa,19093,31.9,24.8,40
Iowa County,Iowa,19095,33.9,27.5,40.3
Jackson County,Iowa,19097,30.9,24.3,37.7
Jasper County,Iowa,19099,33.6,27.9,39
Jefferson County,Iowa,19101,28.3,22.7,34.3
Johnson County,Iowa,19103,24.9,21.7,28.1
Jones County,Iowa,19105,39.4,31.9,46.6
Keokuk County,Iowa,19107,34.6,27.3,42.6
Kossuth County,Iowa,19109,36.6,29.7,44.2
Lee County,Iowa,19111,37.6,31.8,44
Linn County,Iowa,19113,32.9,30,36
Louisa County,Iowa,19115,35.6,29,42.3
Lucas County,Iowa,19117,37,28.8,46
Lyon County,Iowa,19119,37.4,30.6,44.6
Madison County,Iowa,19121,36.8,29.1,44.9
Mahaska County,Iowa,19123,31.3,25.1,38.3
Marion County,Iowa,19125,33.1,27.4,38.6
Marshall County,Iowa,19127,34.2,28.8,39.8
Mills County,Iowa,19129,35.2,28,42.4
Mitchell County,Iowa,19131,32.6,25.6,40.5
Monona County,Iowa,19133,33.6,25.9,41.6
Monroe County,Iowa,19135,30.2,22.9,38.4
Montgomery County,Iowa,19137,32.3,25,39
Muscatine County,Iowa,19139,33.9,28.7,39.1
Obrien County,Iowa,19141,32.1,25.7,38.5
Osceola County,Iowa,19143,33.2,25.7,41.5
Page County,Iowa,19145,41.2,34.4,48.9
Palo Alto County,Iowa,19147,35.4,27.7,43
Plymouth County,Iowa,19149,33.5,27.5,40.3
Pocahontas County,Iowa,19151,34.7,27.5,42.8
Polk County,Iowa,19153,29.2,27.2,31.3
Pottawattamie County,Iowa,19155,37,33.2,41
Poweshiek County,Iowa,19157,30.9,25,37.1
Ringgold County,Iowa,19159,33.8,25.9,42.9
Sac County,Iowa,19161,34.9,27.8,42.4
Scott County,Iowa,19163,31.9,28.7,35.1
Shelby County,Iowa,19165,31.7,24.9,39
Sioux County,Iowa,19167,27.9,22.7,33.4
Story County,Iowa,19169,28.1,24.6,31.6
Tama County,Iowa,19171,34,27.4,40.6
Taylor County,Iowa,19173,33.7,26,42.5
Union County,Iowa,19175,39.1,31.5,47.1
Van Buren County,Iowa,19177,33.5,26.3,41.6
Wapello County,Iowa,19179,34.4,28.6,40.6
Warren County,Iowa,19181,32.5,27.4,37.5
Washington County,Iowa,19183,32.3,26.3,38.3
Wayne County,Iowa,19185,38.4,30.6,47.4
Webster County,Iowa,19187,34.1,29,39.7
Winnebago County,Iowa,19189,33.4,26,41.1
Winneshiek County,Iowa,19191,31.9,26.4,38.4
Woodbury County,Iowa,19193,35.2,31.3,39.5
Worth County,Iowa,19195,34.3,26.6,42.2
Wright County,Iowa,19197,32.4,25.1,39.9
Allen County,Kansas,20001,38.8,32.9,45
Anderson County,Kansas,20003,35.6,29.2,42.2
Atchison County,Kansas,20005,43.8,38.6,48.9
Barber County,Kansas,20007,31.5,25.5,38.2
Barton County,Kansas,20009,39,34.4,43.5
Bourbon County,Kansas,20011,36.6,31,42
Brown County,Kansas,20013,33.7,28.4,39.3
Butler County,Kansas,20015,35.4,32,38.7
Chase County,Kansas,20017,30.4,23.1,38.4
Chautauqua County,Kansas,20019,35.8,29.1,43.2
Cherokee County,Kansas,20021,38.9,33.8,44.2
Cheyenne County,Kansas,20023,35.1,27.5,44.1
Clark County,Kansas,20025,35,27.4,43.4
Clay County,Kansas,20027,33,27.2,39.8
Cloud County,Kansas,20029,38,32,44.6
Coffey County,Kansas,20031,33.2,27.1,39.6
Comanche County,Kansas,20033,31,23.2,38.6
Cowley County,Kansas,20035,38.8,34.5,43.4
Crawford County,Kansas,20037,33.2,29.6,36.8
Decatur County,Kansas,20039,35.6,27.2,44.3
Dickinson County,Kansas,20041,34,29.2,38.6
Doniphan County,Kansas,20043,36.1,29.5,43.2
Douglas County,Kansas,20045,27.9,25.9,29.9
Edwards County,Kansas,20047,36.6,28.7,44.6
Elk County,Kansas,20049,34.7,27.5,42.3
Ellis County,Kansas,20051,31.7,27.2,36.5
Ellsworth County,Kansas,20053,36.6,30,43.9
Finney County,Kansas,20055,36.7,31.4,41.7
Ford County,Kansas,20057,32.5,27.6,37.8
Franklin County,Kansas,20059,34.1,30.1,38.2
Geary County,Kansas,20061,36.4,32.1,41.2
Gove County,Kansas,20063,28.2,21,35.5
Graham County,Kansas,20065,32.3,25.1,40.1
Grant County,Kansas,20067,35.8,29,43.5
Gray County,Kansas,20069,35.4,29.1,42.3
Greeley County,Kansas,20071,32.4,23.8,40.8
Greenwood County,Kansas,20073,38.3,31.9,45.5
Hamilton County,Kansas,20075,39.1,30.3,48.1
Harper County,Kansas,20077,36,29.1,43.1
Harvey County,Kansas,20079,33.2,29.1,37.7
Haskell County,Kansas,20081,35,27.2,43.1
Hodgeman County,Kansas,20083,32.4,25.3,40
Jackson County,Kansas,20085,36.4,31.1,41.9
Jefferson County,Kansas,20087,30.8,26.5,35.3
Jewell County,Kansas,20089,30.6,23.7,37.8
Johnson County,Kansas,20091,27,25.8,28.2
Kearny County,Kansas,20093,33.1,25.6,40.9
Kingman County,Kansas,20095,31.9,25.8,38.4
Kiowa County,Kansas,20097,32.6,25.1,40.5
Labette County,Kansas,20099,34.6,29.8,39.4
Lane County,Kansas,20101,31.8,24.4,39.9
Leavenworth County,Kansas,20103,36.8,33.7,39.9
Lincoln County,Kansas,20105,35.3,27.9,43.5
Linn County,Kansas,20107,38.6,33.1,44.4
Logan County,Kansas,20109,33.2,25.7,41.1
Lyon County,Kansas,20111,37.8,33.8,42.3
Marion County,Kansas,20115,35.3,29.6,41
Marshall County,Kansas,20117,31.3,26.3,36.9
Mcpherson County,Kansas,20113,32.3,28.2,36.7
Meade County,Kansas,20119,35.1,28.2,43.2
Miami County,Kansas,20121,36.5,32.6,40.7
Mitchell County,Kansas,20123,30.5,24.5,36.9
Montgomery County,Kansas,20125,41,36.7,45.1
Morris County,Kansas,20127,40.1,33.3,47.1
Morton County,Kansas,20129,33.4,26.3,41.6
Nemaha County,Kansas,20131,34.9,29.5,40.4
Neosho County,Kansas,20133,36.4,31,42.4
Ness County,Kansas,20135,36.3,28.8,44
Norton County,Kansas,20137,34.1,27.4,41.6
Osage County,Kansas,20139,39.8,34.6,45.1
Osborne County,Kansas,20141,32.5,25.5,39.9
Ottawa County,Kansas,20143,34.2,27.9,41.4
Pawnee County,Kansas,20145,33.9,27.5,40.7
Phillips County,Kansas,20147,34.6,27.5,41.3
Pottawatomie County,Kansas,20149,30.4,26.7,34.8
Pratt County,Kansas,20151,34.4,28.7,40.6
Rawlins County,Kansas,20153,37.9,29.9,46.3
Reno County,Kansas,20155,38.7,35.3,42.1
Republic County,Kansas,20157,38.5,31.3,46.1
Rice County,Kansas,20159,36.7,30.6,43.4
Riley County,Kansas,20161,26,23.4,28.8
Rooks County,Kansas,20163,35.7,29.1,43
Rush County,Kansas,20165,32.5,25.2,40.7
Russell County,Kansas,20167,33.5,27.1,40.3
Saline County,Kansas,20169,36.3,32.9,39.7
Scott County,Kansas,20171,38.7,31.4,46.9
Sedgwick County,Kansas,20173,33.4,32.2,34.6
Seward County,Kansas,20175,36.2,30.3,42.3
Shawnee County,Kansas,20177,36.3,34.4,38.4
Sheridan County,Kansas,20179,30.3,23,38.2
Sherman County,Kansas,20181,35.8,29.1,43.4
Smith County,Kansas,20183,37.4,29.4,46.2
Stafford County,Kansas,20185,34.7,26.8,43
Stanton County,Kansas,20187,37.3,28.6,46.2
Stevens County,Kansas,20189,38.5,31,46.1
Sumner County,Kansas,20191,40.5,35.8,45.5
Thomas County,Kansas,20193,34.6,28.1,41.2
Trego County,Kansas,20195,37.4,29.8,45.6
Wabaunsee County,Kansas,20197,32,26,38.6
Wallace County,Kansas,20199,35,26.8,44.3
Washington County,Kansas,20201,33.6,27,40.6
Wichita County,Kansas,20203,34.1,27.5,41.4
Wilson County,Kansas,20205,37.1,31.1,43.7
Woodson County,Kansas,20207,37.2,29.8,45
Wyandotte County,Kansas,20209,38.5,36.2,40.8
Adair County,Kentucky,21001,38,30.8,45.4
Allen County,Kentucky,21003,33.5,27.6,40.2
Anderson County,Kentucky,21005,36.5,29.5,44.4
Ballard County,Kentucky,21007,35.7,28.4,43.2
Barren County,Kentucky,21009,32.6,27.7,38.1
Bath County,Kentucky,21011,37.1,30.6,43.6
Bell County,Kentucky,21013,36.4,30.4,42.7
Boone County,Kentucky,21015,35.3,31.1,39.5
Bourbon County,Kentucky,21017,35,27.3,43.7
Boyd County,Kentucky,21019,41,36.8,45.4
Boyle County,Kentucky,21021,32.8,25.8,40.1
Bracken County,Kentucky,21023,34.8,28.2,41.4
Breathitt County,Kentucky,21025,35.9,30.3,42.1
Breckinridge County,Kentucky,21027,31.6,25.3,38.4
Bullitt County,Kentucky,21029,35.4,30.4,40.5
Butler County,Kentucky,21031,31.4,24.1,38.8
Caldwell County,Kentucky,21033,36.1,28.7,43.5
Calloway County,Kentucky,21035,32.4,27.4,37.8
Campbell County,Kentucky,21037,30.7,26.8,35
Carlisle County,Kentucky,21039,30.7,23.6,38.5
Carroll County,Kentucky,21041,31.6,24.5,39.6
Carter County,Kentucky,21043,43.4,38,48.6
Casey County,Kentucky,21045,38.3,31.7,45.2
Christian County,Kentucky,21047,34.5,30.4,39
Clark County,Kentucky,21049,32.7,26.3,39.7
Clay County,Kentucky,21051,39.2,31.7,46.4
Clinton County,Kentucky,21053,37,30.1,44.7
Crittenden County,Kentucky,21055,32.5,25.3,40
Cumberland County,Kentucky,21057,36.5,28.8,45
Daviess County,Kentucky,21059,33.4,29.6,37.5
Edmonson County,Kentucky,21061,32.3,25.6,39.9
Elliott County,Kentucky,21063,35.7,28.8,42.9
Estill County,Kentucky,21065,39.4,30.8,47.3
Fayette County,Kentucky,21067,28,25.1,31
Fleming County,Kentucky,21069,33.8,28.5,38.8
Floyd County,Kentucky,21071,40.9,35.9,46.2
Franklin County,Kentucky,21073,32.9,26.9,39.2
Fulton County,Kentucky,21075,35.1,26.7,43
Gallatin County,Kentucky,21077,37.8,29.6,46.6
Garrard County,Kentucky,21079,34.7,27.4,42.3
Grant County,Kentucky,21081,37.5,29.4,45.5
Graves County,Kentucky,21083,35.1,30.1,40.3
Grayson County,Kentucky,21085,38.7,32.3,45
Green County,Kentucky,21087,36.8,29.7,43.9
Greenup County,Kentucky,21089,39.5,34.6,44.3
Hancock County,Kentucky,21091,39.6,32,47.9
Hardin County,Kentucky,21093,35.4,31.7,39.3
Harlan County,Kentucky,21095,34.4,28.7,40
Harrison County,Kentucky,21097,35.7,27.6,44.1
Hart County,Kentucky,21099,35.9,29.9,43
Henderson County,Kentucky,21101,35.9,30.6,41.4
Henry County,Kentucky,21103,32.8,25.9,39.7
Hickman County,Kentucky,21105,35.1,26.8,43.3
Hopkins County,Kentucky,21107,35.2,30.2,40.4
Jackson County,Kentucky,21109,38,31.1,45.1
Jefferson County,Kentucky,21111,32.1,30.6,33.7
Jessamine County,Kentucky,21113,32.5,26.6,38.9
Johnson County,Kentucky,21115,43.6,38.1,49
Kenton County,Kentucky,21117,32.3,28.7,36
Knott County,Kentucky,21119,39.1,32.8,45.2
Knox County,Kentucky,21121,40.2,33.9,46.5
Larue County,Kentucky,21123,37.9,30.7,45.3
Laurel County,Kentucky,21125,40.4,35.3,44.9
Lawrence County,Kentucky,21127,39,33,45
Lee County,Kentucky,21129,38.5,31.1,46.2
Leslie County,Kentucky,21131,41.7,35.6,47.9
Letcher County,Kentucky,21133,38.9,33.3,44.3
Lewis County,Kentucky,21135,43.4,37.3,49
Lincoln County,Kentucky,21137,34.4,26.4,42.6
Livingston County,Kentucky,21139,32.5,25.5,39.8
Logan County,Kentucky,21141,37.8,31.1,43.9
Lyon County,Kentucky,21143,29.2,22.9,36.1
Madison County,Kentucky,21151,36.2,30.7,41.9
Magoffin County,Kentucky,21153,35.8,29.6,42.7
Marion County,Kentucky,21155,34.9,28.6,41.5
Marshall County,Kentucky,21157,37.7,32,43.6
Martin County,Kentucky,21159,37.6,30.1,44.9
Mason County,Kentucky,21161,29.5,24.5,34.8
Mccracken County,Kentucky,21145,31.8,27.4,36
Mccreary County,Kentucky,21147,35.7,29.5,42.2
Mclean County,Kentucky,21149,37.1,29.3,45.5
Meade County,Kentucky,21163,35.8,30.1,41.9
Menifee County,Kentucky,21165,32.6,26.1,39.3
Mercer County,Kentucky,21167,34.8,27.1,42.2
Metcalfe County,Kentucky,21169,32.4,25.3,40.2
Monroe County,Kentucky,21171,35.4,28,43.4
Montgomery County,Kentucky,21173,35,29.9,40.2
