Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2007
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Wayne County,Georgia,13305,33.1,27.3,39.7
Webster County,Georgia,13307,32.2,24.5,40
Wheeler County,Georgia,13309,33.6,27.3,40.2
White County,Georgia,13311,26.6,20.3,34
Whitfield County,Georgia,13313,30.4,25.6,35.5
Wilcox County,Georgia,13315,35,28.5,42.4
Wilkes County,Georgia,13317,29.7,22.6,37
Wilkinson County,Georgia,13319,33.6,26.6,40.9
Worth County,Georgia,13321,30.7,24.6,37.3
Hawaii County,Hawaii,15001,21.7,20.3,23.1
Honolulu County,Hawaii,15003,21.1,20.2,22.1
Kalawao County,Hawaii,15005,25,17.8,32.9
Kauai County,Hawaii,15007,20.6,18.8,22.6
Maui County,Hawaii,15009,22.8,21.5,24.2
Ada County,Idaho,16001,22.5,20.7,24.5
Adams County,Idaho,16003,30,23.3,37.6
Bannock County,Idaho,16005,28,25.4,30.8
Bear Lake County,Idaho,16007,24.6,19.4,30.4
Benewah County,Idaho,16009,27.7,22.5,33.2
Bingham County,Idaho,16011,31,27.2,34.5
Blaine County,Idaho,16013,16.2,12.9,19.7
Boise County,Idaho,16015,27.3,21.7,33.2
Bonner County,Idaho,16017,22.3,18.9,25.8
Bonneville County,Idaho,16019,26.2,23.5,28.8
Boundary County,Idaho,16021,25.9,20.8,31.5
Butte County,Idaho,16023,25.5,19.4,32
Camas County,Idaho,16025,27.7,21.2,35.9
Canyon County,Idaho,16027,29.3,26.8,31.9
Caribou County,Idaho,16029,25.3,19.7,31.1
Cassia County,Idaho,16031,27.4,22.8,32.2
Clark County,Idaho,16033,26.4,19.8,34
Clearwater County,Idaho,16035,26.5,22,31.4
Custer County,Idaho,16037,26.4,20.3,33.4
Elmore County,Idaho,16039,31.8,26.6,37.2
Franklin County,Idaho,16041,29,23.6,34.7
Fremont County,Idaho,16043,23.4,18.4,28.9
Gem County,Idaho,16045,30.4,24.8,36.2
Gooding County,Idaho,16047,29.7,23.9,35.4
Idaho County,Idaho,16049,28.8,25.1,32.9
Jefferson County,Idaho,16051,28.3,23.9,32.8
Jerome County,Idaho,16053,27.2,22.3,32.6
Kootenai County,Idaho,16055,24.9,22.4,27.5
Latah County,Idaho,16057,24.6,21.2,28
Lemhi County,Idaho,16059,26.8,21.3,33
Lewis County,Idaho,16061,30,23.9,36.3
Lincoln County,Idaho,16063,26.8,21,33.5
Madison County,Idaho,16065,25,21,29.3
Minidoka County,Idaho,16067,30.2,25.3,35.4
Nez Perce County,Idaho,16069,30.2,27.3,33.5
Oneida County,Idaho,16071,25.7,19.4,32.4
Owyhee County,Idaho,16073,27.6,21.8,33.9
Payette County,Idaho,16075,29.7,24.8,34.9
Power County,Idaho,16077,28.6,22.8,35.1
Shoshone County,Idaho,16079,29.5,24.7,34.6
Teton County,Idaho,16081,21.3,16,27
Twin Falls County,Idaho,16083,27.9,24.9,31.2
Valley County,Idaho,16085,26.6,20.8,33
Washington County,Idaho,16087,26.4,20.9,32
Adams County,Illinois,17001,25,20,31
Alexander County,Illinois,17003,30.2,23.2,37.9
Bond County,Illinois,17005,30.2,23.3,37.8
Boone County,Illinois,17007,25.9,20.1,32.9
Brown County,Illinois,17009,28.5,21.6,36
Bureau County,Illinois,17011,25.1,19.6,31.4
Calhoun County,Illinois,17013,26.3,19.3,34.5
Carroll County,Illinois,17015,25.7,19.2,32.4
Cass County,Illinois,17017,29.1,22.2,36.5
Champaign County,Illinois,17019,28.7,24.3,33.2
Christian County,Illinois,17021,28.4,21.7,35.1
Clark County,Illinois,17023,28.2,21.3,35.4
Clay County,Illinois,17025,30.4,23,38.7
Clinton County,Illinois,17027,26.6,20.5,33.5
Coles County,Illinois,17029,29,22.8,35.6
Cook County,Illinois,17031,23.2,22,24.4
Crawford County,Illinois,17033,28.3,21.5,35.3
Cumberland County,Illinois,17035,28.8,21.5,37.7
De Witt County,Illinois,17039,29.6,21.8,37
Dekalb County,Illinois,17037,25.7,20.7,31.2
Douglas County,Illinois,17041,30.2,23,38.2
Dupage County,Illinois,17043,22.6,20.2,25.1
Edgar County,Illinois,17045,28.9,22.1,36.3
Edwards County,Illinois,17047,27.7,20.6,35.9
Effingham County,Illinois,17049,30.3,23.5,37.9
Fayette County,Illinois,17051,29.6,22.8,37.3
Ford County,Illinois,17053,27.8,21.3,35.3
Franklin County,Illinois,17055,29.1,22.9,36.4
Fulton County,Illinois,17057,28.6,22.7,35
Gallatin County,Illinois,17059,28.6,21.4,37.1
Greene County,Illinois,17061,30.6,23.7,38.5
Grundy County,Illinois,17063,28.6,22.5,35.8
Hamilton County,Illinois,17065,28.3,21,36.6
Hancock County,Illinois,17067,26.4,20,33.2
Hardin County,Illinois,17069,27.5,20.2,36
Henderson County,Illinois,17071,30.1,22.4,38.9
Henry County,Illinois,17073,25.5,19.7,32.3
Iroquois County,Illinois,17075,28.9,21.9,36.9
Jackson County,Illinois,17077,30.6,24.1,37.3
Jasper County,Illinois,17079,27.1,20.7,34.9
Jefferson County,Illinois,17081,29.3,23,36.2
Jersey County,Illinois,17083,26.2,20.1,34.1
Jo Daviess County,Illinois,17085,28.4,21.7,36.3
Johnson County,Illinois,17087,28.2,21.4,35.8
Kane County,Illinois,17089,27.5,24,31.3
Kankakee County,Illinois,17091,31.2,25.3,37.1
Kendall County,Illinois,17093,24.3,19.4,29.9
Knox County,Illinois,17095,26.7,21.5,32.5
Lake County,Illinois,17097,23.3,20.3,26.2
Lasalle County,Illinois,17099,28.5,23.4,34.1
Lawrence County,Illinois,17101,26,20.1,33.2
Lee County,Illinois,17103,28.2,22.1,35.1
Livingston County,Illinois,17105,27.9,22.2,35.1
Logan County,Illinois,17107,32,25.3,39.4
Macon County,Illinois,17115,30.9,25.2,36.8
Macoupin County,Illinois,17117,33.3,27,40.7
Madison County,Illinois,17119,29.4,25.4,33.7
Marion County,Illinois,17121,29.8,23.3,37.2
Marshall County,Illinois,17123,26.3,19.2,32.9
Mason County,Illinois,17125,29.8,22.7,38
Massac County,Illinois,17127,28.4,21.6,35.7
Mcdonough County,Illinois,17109,29.6,22.9,37.2
Mchenry County,Illinois,17111,25.8,22.1,29.7
Mclean County,Illinois,17113,27.5,22.9,32.3
Menard County,Illinois,17129,27.3,20.5,34.8
Mercer County,Illinois,17131,27.3,20.8,34.3
Monroe County,Illinois,17133,27.8,21.8,35
Montgomery County,Illinois,17135,27.5,21.7,34.4
Morgan County,Illinois,17137,28.6,22.5,35.2
Moultrie County,Illinois,17139,26.5,20.3,33.8
Ogle County,Illinois,17141,26.3,20.7,32.7
Peoria County,Illinois,17143,30.1,25.5,34.9
Perry County,Illinois,17145,31.5,24.4,38.9
Piatt County,Illinois,17147,26.7,20.1,33.7
Pike County,Illinois,17149,28.5,21.3,36.2
Pope County,Illinois,17151,30.1,22.6,38.5
Pulaski County,Illinois,17153,28.7,22.3,36.4
Putnam County,Illinois,17155,27.8,20.9,35.7
Randolph County,Illinois,17157,28.2,21.8,35.7
Richland County,Illinois,17159,30.4,23,38.5
Rock Island County,Illinois,17161,26.7,22.2,31.7
Saline County,Illinois,17165,30.5,23.2,37.9
Sangamon County,Illinois,17167,28.8,24.5,33.5
Schuyler County,Illinois,17169,27.5,20.6,34.6
Scott County,Illinois,17171,28.4,21.4,36.7
Shelby County,Illinois,17173,27.7,20.7,35.4
St. Clair County,Illinois,17163,30.4,26.3,35.1
Stark County,Illinois,17175,27.1,20.2,35
Stephenson County,Illinois,17177,31.6,25.5,38.4
Tazewell County,Illinois,17179,27.5,22.6,32.8
Union County,Illinois,17181,31,23.1,39.2
Vermilion County,Illinois,17183,30.5,25.3,36.5
Wabash County,Illinois,17185,26.6,20.1,33.9
Warren County,Illinois,17187,27.2,20.4,35.1
Washington County,Illinois,17189,28.8,21.9,36.9
Wayne County,Illinois,17191,29.5,22.7,37.2
White County,Illinois,17193,28,21.3,35.9
Whiteside County,Illinois,17195,24.4,18.6,30.8
Will County,Illinois,17197,25.7,22.6,28.9
Williamson County,Illinois,17199,30.5,24.5,37.9
Winnebago County,Illinois,17201,26.1,22.2,30.5
Woodford County,Illinois,17203,28,22.2,34.5
Adams County,Indiana,18001,30.4,24.4,37.6
Allen County,Indiana,18003,28.6,25.4,31.6
Bartholomew County,Indiana,18005,29.6,24.3,35.1
Benton County,Indiana,18007,29.6,23.1,36.5
Blackford County,Indiana,18009,29.6,23.2,36.2
Boone County,Indiana,18011,31.4,25.6,37.8
Brown County,Indiana,18013,25.3,19.7,31.5
Carroll County,Indiana,18015,28,22,34.9
Cass County,Indiana,18017,30.9,24.5,37.3
Clark County,Indiana,18019,30.8,25.8,36
Clay County,Indiana,18021,31.9,25,39.2
Clinton County,Indiana,18023,28.6,22.6,35.4
Crawford County,Indiana,18025,30.9,23.9,38.5
Daviess County,Indiana,18027,28.7,22.1,35.5
Dearborn County,Indiana,18029,27,21.7,33.2
Decatur County,Indiana,18031,31,24.8,37.5
Dekalb County,Indiana,18033,32.1,26.2,38.5
Delaware County,Indiana,18035,34.6,30,39.6
Dubois County,Indiana,18037,25.3,20.1,31.1
Elkhart County,Indiana,18039,29,24.8,33.5
Fayette County,Indiana,18041,30,23.5,36.6
Floyd County,Indiana,18043,29,23.4,35.3
Fountain County,Indiana,18045,29.7,24.1,36.6
Franklin County,Indiana,18047,29,23.4,35.6
Fulton County,Indiana,18049,28.2,22.7,34.3
Gibson County,Indiana,18051,28.5,22.9,34.7
Grant County,Indiana,18053,32.7,26.9,38.5
Greene County,Indiana,18055,28.4,22.5,35.1
Hamilton County,Indiana,18057,22.8,19.7,26.5
Hancock County,Indiana,18059,27.8,22.4,33.3
Harrison County,Indiana,18061,29,23.1,35.3
Hendricks County,Indiana,18063,26.9,22.5,31.6
Henry County,Indiana,18065,33.4,27.7,39.3
Howard County,Indiana,18067,27.6,22.9,32.4
Huntington County,Indiana,18069,32.1,26.2,38.8
Jackson County,Indiana,18071,32.7,26.8,39.1
Jasper County,Indiana,18073,28.7,22.7,35.4
Jay County,Indiana,18075,33.7,27.6,40.2
Jefferson County,Indiana,18077,35.6,28.7,42.8
Jennings County,Indiana,18079,31.6,24.7,38.3
Johnson County,Indiana,18081,27.2,22.3,32.2
Knox County,Indiana,18083,28.8,22.9,35.3
Kosciusko County,Indiana,18085,29,23.9,35.1
Lagrange County,Indiana,18087,28.2,23.1,34.2
Lake County,Indiana,18089,33.5,30.7,36.4
Laporte County,Indiana,18091,29.7,24.8,35.3
Lawrence County,Indiana,18093,29.9,24.4,36.1
Madison County,Indiana,18095,31.9,27.6,36.5
Marion County,Indiana,18097,28.7,26.9,30.3
Marshall County,Indiana,18099,28.6,22.8,34.6
Martin County,Indiana,18101,29.1,23.3,36.2
Miami County,Indiana,18103,25.7,20.1,31.6
Monroe County,Indiana,18105,24.8,20.6,29.7
Montgomery County,Indiana,18107,31.7,25.6,37.9
Morgan County,Indiana,18109,29.1,22.9,35.7
Newton County,Indiana,18111,28.7,22,36
Noble County,Indiana,18113,30.6,25.4,36.2
Ohio County,Indiana,18115,27.5,20.9,35
Orange County,Indiana,18117,31.7,25,39
Owen County,Indiana,18119,31.5,25.3,38.2
Parke County,Indiana,18121,28.8,23,35.5
Perry County,Indiana,18123,29.8,23.8,35.9
Pike County,Indiana,18125,32.6,25.2,40.7
Porter County,Indiana,18127,28.5,24,33.4
Posey County,Indiana,18129,28.8,22.8,35.7
Pulaski County,Indiana,18131,29.8,23.3,36.6
Putnam County,Indiana,18133,28.4,22,35.9
Randolph County,Indiana,18135,28.8,23.6,34.4
Ripley County,Indiana,18137,28.4,23.4,33.9
Rush County,Indiana,18139,30.5,23.9,37.5
Scott County,Indiana,18143,29.5,22.6,36.5
Shelby County,Indiana,18145,31.5,25.4,38.2
Spencer County,Indiana,18147,29.2,23.2,35.7
St. Joseph County,Indiana,18141,30.1,26.9,33.9
Starke County,Indiana,18149,29.9,24,36.3
Steuben County,Indiana,18151,30.1,23.8,36.9
Sullivan County,Indiana,18153,27.8,21.5,35
Switzerland County,Indiana,18155,29.9,23.5,36.7
Tippecanoe County,Indiana,18157,27.6,23.4,32.2
Tipton County,Indiana,18159,29.2,22.7,37.4
Union County,Indiana,18161,29.9,23.3,37.4
Vanderburgh County,Indiana,18163,26.5,23,30.5
Vermillion County,Indiana,18165,34.1,27.3,41.5
Vigo County,Indiana,18167,32.9,27.8,38.6
Wabash County,Indiana,18169,30.2,23.5,36.4
Warren County,Indiana,18171,31.4,24.3,39
Warrick County,Indiana,18173,29.1,23.8,35.4
Washington County,Indiana,18175,28.8,23,34.9
Wayne County,Indiana,18177,26.5,21.7,32
Wells County,Indiana,18179,32.1,25,38.9
White County,Indiana,18181,29.9,24.1,36.3
Whitley County,Indiana,18183,30.3,24,36.6
Adair County,Iowa,19001,29.2,22.5,36.4
Adams County,Iowa,19003,30.2,23.3,37.9
Allamakee County,Iowa,19005,27.2,21,33.6
Appanoose County,Iowa,19007,28.8,22.5,35.9
Audubon County,Iowa,19009,30.7,23.9,38.2
Benton County,Iowa,19011,28.1,22.5,34.8
Black Hawk County,Iowa,19013,27.2,23.8,30.6
Boone County,Iowa,19015,33.9,28.2,39.4
Bremer County,Iowa,19017,26.9,21.8,32.7
Buchanan County,Iowa,19019,27.8,21.8,34.3
Buena Vista County,Iowa,19021,28.9,23.5,34.5
Butler County,Iowa,19023,25.2,19.4,32.2
Calhoun County,Iowa,19025,33,26,41
Carroll County,Iowa,19027,25.2,19.5,31.6
Cass County,Iowa,19029,29.4,22.9,36.6
Cedar County,Iowa,19031,28.2,22,34.3
Cerro Gordo County,Iowa,19033,25.1,20.6,30.4
Cherokee County,Iowa,19035,27.2,21,34.5
Chickasaw County,Iowa,19037,27.5,21.6,34.3
Clarke County,Iowa,19039,25.2,19.2,32.6
Clay County,Iowa,19041,30.4,23.7,37.8
Clayton County,Iowa,19043,29.3,23.3,35.7
Clinton County,Iowa,19045,28,23.2,33.2
Crawford County,Iowa,19047,29.9,24.3,36.7
Dallas County,Iowa,19049,28.8,24.8,33.1
Davis County,Iowa,19051,26.4,20.1,33
Decatur County,Iowa,19053,24,18.7,30.1
Delaware County,Iowa,19055,28.7,22.4,35.9
Des Moines County,Iowa,19057,31.9,27.2,36.9
Dickinson County,Iowa,19059,26.5,20.7,32.6
Dubuque County,Iowa,19061,27,23.1,31.4
Emmet County,Iowa,19063,31.3,24.2,39.5
Fayette County,Iowa,19065,29.3,23.5,35.4
Floyd County,Iowa,19067,29.7,23.7,36.1
Franklin County,Iowa,19069,28.8,22.4,35.3
Fremont County,Iowa,19071,31.9,25,39.6
Greene County,Iowa,19073,31.6,24.6,39.1
Grundy County,Iowa,19075,27.5,21.3,34.5
Guthrie County,Iowa,19077,28.5,22.2,35.3
Hamilton County,Iowa,19079,29,22.8,35.3
Hancock County,Iowa,19081,30.8,24.5,38.3
Hardin County,Iowa,19083,28.7,22.2,35.8
Harrison County,Iowa,19085,29.9,23.6,36.4
Henry County,Iowa,19087,28.6,22.8,35
Howard County,Iowa,19089,27.3,20.7,34.6
Humboldt County,Iowa,19091,29.8,23,36.5
Ida County,Iowa,19093,28.4,21.9,36.2
Iowa County,Iowa,19095,32.9,26.3,39.6
Jackson County,Iowa,19097,28.9,22.5,35.6
Jasper County,Iowa,19099,33.6,28,39.7
Jefferson County,Iowa,19101,28.1,22.1,34.6
Johnson County,Iowa,19103,19.7,17,22.7
Jones County,Iowa,19105,27.3,21.4,33.3
Keokuk County,Iowa,19107,26.1,20,33
Kossuth County,Iowa,19109,27.2,21.5,33.5
Lee County,Iowa,19111,28.8,23.8,33.9
Linn County,Iowa,19113,29,26.5,31.9
Louisa County,Iowa,19115,31,24.7,38.2
Lucas County,Iowa,19117,30.6,23.8,38.6
Lyon County,Iowa,19119,24.4,18.8,30.4
Madison County,Iowa,19121,29.9,23.7,36.6
Mahaska County,Iowa,19123,27.9,22.2,34.1
Marion County,Iowa,19125,28.8,23.5,34.7
Marshall County,Iowa,19127,29.1,24.4,34.3
Mills County,Iowa,19129,28.2,22.3,34.2
Mitchell County,Iowa,19131,27.9,21.6,34.4
Monona County,Iowa,19133,26.4,20,33.2
Monroe County,Iowa,19135,27.7,21.1,34.4
Montgomery County,Iowa,19137,29.1,22.9,36.1
Muscatine County,Iowa,19139,28.7,24,33.6
Obrien County,Iowa,19141,27.2,20.9,33.9
Osceola County,Iowa,19143,26.2,19.9,33.5
Page County,Iowa,19145,30.9,24.8,37.8
Palo Alto County,Iowa,19147,28.1,21.7,35
Plymouth County,Iowa,19149,29.9,24.1,36.3
Pocahontas County,Iowa,19151,29.5,22.8,36.7
Polk County,Iowa,19153,25.9,24.2,27.9
Pottawattamie County,Iowa,19155,31.5,27.6,35.7
Poweshiek County,Iowa,19157,27.7,21.7,34.3
Ringgold County,Iowa,19159,27.7,21.2,34.7
Sac County,Iowa,19161,30.7,24.1,38.4
Scott County,Iowa,19163,25.9,23.2,28.6
Shelby County,Iowa,19165,27.2,20.9,33.9
Sioux County,Iowa,19167,22.6,18.4,27.3
Story County,Iowa,19169,26,22.2,30
Tama County,Iowa,19171,29.6,24,36.4
Taylor County,Iowa,19173,28.5,21.5,36.2
Union County,Iowa,19175,25.2,19.4,31.7
Van Buren County,Iowa,19177,27.5,21,34.4
Wapello County,Iowa,19179,26.5,21.8,31.7
Warren County,Iowa,19181,34.1,29,39.2
Washington County,Iowa,19183,29.3,23.4,35.7
Wayne County,Iowa,19185,30.3,23.3,38.1
Webster County,Iowa,19187,29.4,24.1,35.1
Winnebago County,Iowa,19189,26.1,20.4,32.7
Winneshiek County,Iowa,19191,27.3,21.6,33.8
Woodbury County,Iowa,19193,29.8,26.1,33.5
Worth County,Iowa,19195,30.9,24,38.8
Wright County,Iowa,19197,24.8,18.8,31.3
Allen County,Kansas,20001,35.8,29.7,42.8
Anderson County,Kansas,20003,28.5,22.2,35.6
Atchison County,Kansas,20005,33.1,27.3,39.6
Barber County,Kansas,20007,31.2,24.3,38.4
Barton County,Kansas,20009,33,28.2,38.2
Bourbon County,Kansas,20011,29.7,24.6,35.5
Brown County,Kansas,20013,32.7,26.7,38.6
Butler County,Kansas,20015,29.2,25.9,32.9
Chase County,Kansas,20017,31.2,24.4,39
Chautauqua County,Kansas,20019,31,23.9,38.8
Cherokee County,Kansas,20021,30.4,25.7,35.9
Cheyenne County,Kansas,20023,29.3,22.7,36.8
Clark County,Kansas,20025,30.3,23.2,37.9
Clay County,Kansas,20027,32,26.1,38.4
Cloud County,Kansas,20029,30.2,23.9,36.8
Coffey County,Kansas,20031,30.2,23.8,36.9
Comanche County,Kansas,20033,29.9,22.7,38.1
Cowley County,Kansas,20035,32.2,27.8,36.9
Crawford County,Kansas,20037,31.5,26.9,36.4
Decatur County,Kansas,20039,31.9,24.8,39.3
Dickinson County,Kansas,20041,30.6,25.5,36.1
Doniphan County,Kansas,20043,29.5,23,36.7
Douglas County,Kansas,20045,25.3,22.2,28.2
Edwards County,Kansas,20047,29.3,22.3,36.2
Elk County,Kansas,20049,31.6,24.5,39.4
Ellis County,Kansas,20051,30.2,25.1,35.2
Ellsworth County,Kansas,20053,30.6,24.4,37.4
Finney County,Kansas,20055,30,24.6,35.4
Ford County,Kansas,20057,29.8,24.9,34.6
Franklin County,Kansas,20059,31.7,26.7,37
Geary County,Kansas,20061,26.1,21.3,31.3
Gove County,Kansas,20063,29.9,22.6,37.3
Graham County,Kansas,20065,29.2,22.5,37.2
Grant County,Kansas,20067,31.8,24.7,39.8
Gray County,Kansas,20069,30.1,24,37.4
Greeley County,Kansas,20071,33,25.4,41.3
Greenwood County,Kansas,20073,29.6,23,36.7
Hamilton County,Kansas,20075,31.8,24,39.8
Harper County,Kansas,20077,32.6,26,39.9
Harvey County,Kansas,20079,28.8,24.4,33.2
Haskell County,Kansas,20081,29.4,22.7,37.2
Hodgeman County,Kansas,20083,33.8,25.9,42.1
Jackson County,Kansas,20085,27.1,22.1,32.6
Jefferson County,Kansas,20087,31,25.6,36.5
Jewell County,Kansas,20089,30.4,23.5,37.9
Johnson County,Kansas,20091,22.6,21.3,24
Kearny County,Kansas,20093,30.7,23.9,38.3
Kingman County,Kansas,20095,30.3,23.9,37.2
Kiowa County,Kansas,20097,30,22.4,37.7
Labette County,Kansas,20099,33.4,28.1,39.3
Lane County,Kansas,20101,31.2,23.7,38.9
Leavenworth County,Kansas,20103,27.4,24.2,30.7
Lincoln County,Kansas,20105,30.7,23.7,38.3
Linn County,Kansas,20107,28.6,22.5,35.4
Logan County,Kansas,20109,30.3,23.8,37.5
Lyon County,Kansas,20111,31.8,26.9,36.6
Marion County,Kansas,20115,31,25.5,36.8
Marshall County,Kansas,20117,33.3,27.7,39.5
Mcpherson County,Kansas,20113,30.3,25.8,34.9
Meade County,Kansas,20119,30.7,23.8,38.5
Miami County,Kansas,20121,29.2,24.7,34.1
Mitchell County,Kansas,20123,27.4,21.2,34.3
Montgomery County,Kansas,20125,30.7,26.1,35.2
Morris County,Kansas,20127,30.7,24.5,37.8
Morton County,Kansas,20129,27.3,20.7,34.5
Nemaha County,Kansas,20131,26.2,21.1,31.9
Neosho County,Kansas,20133,30.1,24.8,35.7
Ness County,Kansas,20135,29.2,22.4,37
Norton County,Kansas,20137,27.3,21.2,34.3
Osage County,Kansas,20139,31,25.7,36.7
Osborne County,Kansas,20141,32.9,26.1,40.1
Ottawa County,Kansas,20143,27.8,21.8,34
Pawnee County,Kansas,20145,30.4,24,37.1
Phillips County,Kansas,20147,32.2,25.7,39
Pottawatomie County,Kansas,20149,26.9,22.2,32
Pratt County,Kansas,20151,31.6,25.6,38.3
Rawlins County,Kansas,20153,30.1,23,37.7
Reno County,Kansas,20155,29.9,26.3,33.5
Republic County,Kansas,20157,30.6,24,37.9
Rice County,Kansas,20159,29.3,23.2,35.9
Riley County,Kansas,20161,26,22.3,30.1
Rooks County,Kansas,20163,27.3,20.8,34.4
Rush County,Kansas,20165,30,23.1,37.1
Russell County,Kansas,20167,27.9,21.6,35
Saline County,Kansas,20169,34.3,30.2,38.2
Scott County,Kansas,20171,31.2,24.8,38.1
Sedgwick County,Kansas,20173,28.7,27.1,30.4
Seward County,Kansas,20175,32,26,38.3
Shawnee County,Kansas,20177,30.2,27.9,32.7
Sheridan County,Kansas,20179,28.5,21.4,36
Sherman County,Kansas,20181,27.9,21.8,34.6
Smith County,Kansas,20183,28.9,22.1,36.2
Stafford County,Kansas,20185,33.1,25.9,40.6
Stanton County,Kansas,20187,31.9,24.5,40.2
Stevens County,Kansas,20189,27,20.9,34
Sumner County,Kansas,20191,29.4,24.5,34.3
Thomas County,Kansas,20193,30.3,24.1,37.1
Trego County,Kansas,20195,29.8,22.8,37.8
Wabaunsee County,Kansas,20197,27.8,21.7,33.5
Wallace County,Kansas,20199,30.7,23,39.2
Washington County,Kansas,20201,27.6,21.5,34.2
Wichita County,Kansas,20203,30,22.8,38.6
Wilson County,Kansas,20205,31,25.1,37.4
Woodson County,Kansas,20207,29.5,23.2,37.2
Wyandotte County,Kansas,20209,31.9,29.1,34.7
Adair County,Kentucky,21001,33,26.7,39.5
Allen County,Kentucky,21003,31.9,25.6,38.9
Anderson County,Kentucky,21005,32.4,25.4,39.7
Ballard County,Kentucky,21007,30.6,24.6,36.9
Barren County,Kentucky,21009,28.5,23.3,33.8
Bath County,Kentucky,21011,34.9,29.6,40.4
Bell County,Kentucky,21013,34.7,28.8,40.9
Boone County,Kentucky,21015,28.9,24.8,33.4
Bourbon County,Kentucky,21017,35.3,27.3,43.4
Boyd County,Kentucky,21019,33.8,29.6,37.7
Boyle County,Kentucky,21021,29.4,23.6,36
Bracken County,Kentucky,21023,32.2,27.1,37.7
Breathitt County,Kentucky,21025,36.3,30.8,42.2
Breckinridge County,Kentucky,21027,28.5,23,34.9
Bullitt County,Kentucky,21029,31.5,25.6,37.5
Butler County,Kentucky,21031,31.8,24.6,39.5
Caldwell County,Kentucky,21033,34.6,28.1,41.6
Calloway County,Kentucky,21035,28.7,23.8,33.9
Campbell County,Kentucky,21037,28.2,23.9,33.1
Carlisle County,Kentucky,21039,31.1,24.3,38.1
Carroll County,Kentucky,21041,31.3,24.1,39
Carter County,Kentucky,21043,34.9,29.6,40.1
Casey County,Kentucky,21045,32.3,26.3,38.9
Christian County,Kentucky,21047,30.8,25.6,36.9
Clark County,Kentucky,21049,29.3,23,36.6
Clay County,Kentucky,21051,31.4,26,37.5
Clinton County,Kentucky,21053,31.6,24.7,39.2
Crittenden County,Kentucky,21055,32.9,26.2,40.1
Cumberland County,Kentucky,21057,33,26,40.8
Daviess County,Kentucky,21059,29.7,25.8,33.4
Edmonson County,Kentucky,21061,33,26.2,40.2
Elliott County,Kentucky,21063,33.1,25.9,40
Estill County,Kentucky,21065,28.9,22.2,36.6
Fayette County,Kentucky,21067,27.3,23.8,31.7
Fleming County,Kentucky,21069,28,23.4,32.8
Floyd County,Kentucky,21071,36.4,31.7,41.1
Franklin County,Kentucky,21073,32.5,26.9,37.8
Fulton County,Kentucky,21075,31.6,24.3,39.4
Gallatin County,Kentucky,21077,29.2,22.5,36.7
Garrard County,Kentucky,21079,31.4,24.9,38.2
Grant County,Kentucky,21081,32.6,25.8,39.5
Graves County,Kentucky,21083,33.6,28.1,39.4
Grayson County,Kentucky,21085,28.8,23.2,34.5
Green County,Kentucky,21087,33.1,26.2,40.3
Greenup County,Kentucky,21089,32.5,28,37.1
Hancock County,Kentucky,21091,29.4,22.4,36.6
Hardin County,Kentucky,21093,30.6,26.6,35
Harlan County,Kentucky,21095,30.5,25.4,35.9
Harrison County,Kentucky,21097,31.4,24.2,39.6
Hart County,Kentucky,21099,31.1,25.2,37.7
Henderson County,Kentucky,21101,31.5,27,36.6
Henry County,Kentucky,21103,31.2,24.6,39.2
Hickman County,Kentucky,21105,31.6,25.4,38.9
Hopkins County,Kentucky,21107,33.6,29,38
Jackson County,Kentucky,21109,32.1,25.9,38.4
Jefferson County,Kentucky,21111,28,25.7,30.4
Jessamine County,Kentucky,21113,24,19.2,30.2
Johnson County,Kentucky,21115,38.4,32.7,44.3
Kenton County,Kentucky,21117,26.9,23.3,30.6
Knott County,Kentucky,21119,33.7,28.1,39.4
Knox County,Kentucky,21121,33.1,27.8,39.1
Larue County,Kentucky,21123,29.3,23,35.8
Laurel County,Kentucky,21125,36.3,31.5,41.4
Lawrence County,Kentucky,21127,33.4,27.9,39.2
Lee County,Kentucky,21129,34.6,28.2,42
Leslie County,Kentucky,21131,35.8,29.8,42.4
Letcher County,Kentucky,21133,38.7,33.4,43.9
Lewis County,Kentucky,21135,34.5,29.4,39.7
Lincoln County,Kentucky,21137,32.3,26.1,39.4
Livingston County,Kentucky,21139,31.1,24.6,38.1
Logan County,Kentucky,21141,32.6,26.6,39.4
Lyon County,Kentucky,21143,33.7,26.7,40.7
Madison County,Kentucky,21151,29.1,24,34.9
Magoffin County,Kentucky,21153,30.5,24.5,37.4
Marion County,Kentucky,21155,31,24.8,37.5
Marshall County,Kentucky,21157,30.7,25.4,36.1
Martin County,Kentucky,21159,37.3,30.7,44.2
Mason County,Kentucky,21161,30.3,26.4,34.7
Mccracken County,Kentucky,21145,27.6,23.5,32.1
Mccreary County,Kentucky,21147,34.5,28.5,41.1
Mclean County,Kentucky,21149,35.2,28.1,42.5
Meade County,Kentucky,21163,33,27.1,39.3
Menifee County,Kentucky,21165,33.6,27.9,39.5
Mercer County,Kentucky,21167,30.6,24.2,37.2
Metcalfe County,Kentucky,21169,30.7,24.4,38.3
Monroe County,Kentucky,21171,31.9,25.2,39.1
Montgomery County,Kentucky,21173,32.2,28.1,36.2
Morgan County,Kentucky,21175,33.1,28.4,38
